CONTRACTOR/CARRIER	LOCALITY	HCPCS	RVU	GPCI	BASE RATE	URBAN BASE RATE / URBAN MILEAGE	RURAL BASE RATE / RURAL MILEAGE	RURAL BASE RATE / LOWEST QUARTILE	RURAL GROUND MILES 1-17*
04412	15	A0428	1.00	1.019	$231.98	$239.77	$242.12	$296.84	n/a
04412	15	A0429	1.60	1.019	$231.98	$383.63	$387.39	$474.94	n/a
04412	15	A0430	1.00	1.019	"$3,147.91"	"$3,177.82"	"$4,766.72"	n/a	"$4,766.72"
04412	15	A0431	1.00	1.019	"$3,659.92"	"$3,694.69"	"$5,542.03"	n/a	"$5,542.03"
04412	15	A0432	1.75	1.019	$231.98	$419.59	$423.71	n/a	n/a
04412	15	A0433	2.75	1.019	$231.98	$659.36	$665.82	$816.30	n/a
04412	15	A0434	3.25	1.019	$231.98	$779.24	$786.88	$964.71	n/a
04412	15	A0435	1.00	1.019	$8.93	$8.93	$13.40	n/a	$13.40
04412	15	A0436	1.00	1.019	$23.83	$23.83	$35.75	n/a	$35.75
04412	18	A0425	1.00	1.020	$7.47	$7.62	$7.69	n/a	$11.54
04412	18	A0426	1.20	1.020	$231.98	$287.92	$290.74	$356.45	n/a
04412	18	A0427	1.90	1.020	$231.98	$455.87	$460.34	$564.38	n/a
04412	18	A0428	1.00	1.020	$231.98	$239.93	$242.28	$297.04	n/a
04412	18	A0429	1.60	1.020	$231.98	$383.89	$387.66	$475.27	n/a
04412	18	A0430	1.00	1.020	"$3,147.91"	"$3,179.39"	"$4,769.08"	n/a	"$4,769.08"
04412	18	A0431	1.00	1.020	"$3,659.92"	"$3,696.52"	"$5,544.78"	n/a	"$5,544.78"
04412	18	A0432	1.75	1.020	$231.98	$419.88	$424.00	n/a	n/a
04412	18	A0433	2.75	1.020	$231.98	$659.81	$666.28	$816.86	n/a
04412	18	A0434	3.25	1.020	$231.98	$779.78	$787.42	$965.38	n/a
04412	18	A0435	1.00	1.020	$8.93	$8.93	$13.40	n/a	$13.40
04412	18	A0436	1.00	1.020	$23.83	$23.83	$35.75	n/a	$35.75
04412	20	A0425	1.00	0.934	$7.47	$7.62	$7.69	n/a	$11.54
04412	20	A0426	1.20	0.934	$231.98	$270.83	$273.48	$335.29	n/a
04412	20	A0427	1.90	0.934	$231.98	$428.81	$433.01	$530.87	n/a
04412	20	A0428	1.00	0.934	$231.98	$225.69	$227.90	$279.41	n/a
04412	20	A0429	1.60	0.934	$231.98	$361.10	$364.64	$447.05	n/a
04412	20	A0430	1.00	0.934	"$3,147.91"	"$3,044.03"	"$4,566.04"	n/a	"$4,566.04"
04412	20	A0431	1.00	0.934	"$3,659.92"	"$3,539.14"	"$5,308.71"	n/a	"$5,308.71"
04412	20	A0432	1.75	0.934	$231.98	$394.95	$398.83	n/a	n/a
04412	20	A0433	2.75	0.934	$231.98	$620.64	$626.73	$768.37	n/a
04412	20	A0434	3.25	0.934	$231.98	$733.49	$740.68	$908.07	n/a
04412	20	A0435	1.00	0.934	$8.93	$8.93	$13.40	n/a	$13.40
04412	20	A0436	1.00	0.934	$23.83	$23.83	$35.75	n/a	$35.75
04412	28	A0425	1.00	0.991	$7.47	$7.62	$7.69	n/a	$11.54
04412	28	A0426	1.20	0.991	$231.98	$282.15	$284.92	$349.31	n/a
04412	28	A0427	1.90	0.991	$231.98	$446.74	$451.12	$553.07	n/a
04412	28	A0428	1.00	0.991	$231.98	$235.13	$237.43	$291.09	n/a
04412	28	A0429	1.60	0.991	$231.98	$376.21	$379.89	$465.75	n/a
04412	28	A0430	1.00	0.991	"$3,147.91"	"$3,133.74"	"$4,700.62"	n/a	"$4,700.62"
04412	28	A0431	1.00	0.991	"$3,659.92"	"$3,643.45"	"$5,465.18"	n/a	"$5,465.18"
04412	28	A0432	1.75	0.991	$231.98	$411.48	$415.51	n/a	n/a
04412	28	A0433	2.75	0.991	$231.98	$646.60	$652.94	$800.50	n/a
04412	28	A0434	3.25	0.991	$231.98	$764.17	$771.66	$946.06	n/a
04412	28	A0435	1.00	0.991	$8.93	$8.93	$13.40	n/a	$13.40
04412	28	A0436	1.00	0.991	$23.83	$23.83	$35.75	n/a	$35.75
04412	31	A0425	1.00	1.040	$7.47	$7.62	$7.69	n/a	$11.54
04412	31	A0426	1.20	1.040	$231.98	$291.89	$294.76	$361.38	n/a
04412	31	A0427	1.90	1.040	$231.98	$462.17	$466.70	$572.17	n/a
04412	31	A0428	1.00	1.040	$231.98	$243.24	$245.63	$301.14	n/a
04412	31	A0429	1.60	1.040	$231.98	$389.19	$393.01	$481.83	n/a
04412	31	A0430	1.00	1.040	"$3,147.91"	"$3,210.87"	"$4,816.30"	n/a	"$4,816.30"
04412	31	A0431	1.00	1.040	"$3,659.92"	"$3,733.12"	"$5,599.68"	n/a	"$5,599.68"
04412	31	A0432	1.75	1.040	$231.98	$425.68	$429.85	n/a	n/a
04412	31	A0433	2.75	1.040	$231.98	$668.92	$675.48	$828.14	n/a
04412	31	A0434	3.25	1.040	$231.98	$790.55	$798.30	$978.72	n/a
04412	31	A0435	1.00	1.040	$8.93	$8.93	$13.40	n/a	$13.40
04412	31	A0436	1.00	1.040	$23.83	$23.83	$35.75	n/a	$35.75
04412	99	A0425	1.00	0.947	$7.47	$7.62	$7.69	n/a	$11.54
04412	99	A0426	1.20	0.947	$231.98	$273.41	$276.09	$338.49	n/a
04412	99	A0427	1.90	0.947	$231.98	$432.90	$437.14	$535.93	n/a
04412	99	A0428	1.00	0.947	$231.98	$227.84	$230.07	$282.07	n/a
04412	99	A0429	1.60	0.947	$231.98	$364.55	$368.12	$451.32	n/a
04412	99	A0430	1.00	0.947	"$3,147.91"	"$3,064.49"	"$4,596.74"	n/a	"$4,596.74"
04412	99	A0431	1.00	0.947	"$3,659.92"	"$3,562.93"	"$5,344.40"	n/a	"$5,344.40"
04412	99	A0432	1.75	0.947	$231.98	$398.72	$402.63	n/a	n/a
04412	99	A0433	2.75	0.947	$231.98	$626.56	$632.71	$775.70	n/a
04412	99	A0434	3.25	0.947	$231.98	$740.48	$747.74	$916.73	n/a
04412	99	A0435	1.00	0.947	$8.93	$8.93	$13.40	n/a	$13.40
04412	99	A0436	1.00	0.947	$23.83	$23.83	$35.75	n/a	$35.75
05102	00	A0425	1.00	0.907	$7.47	$7.62	$7.69	n/a	$11.54
05102	00	A0426	1.20	0.907	$231.98	$265.46	$268.06	$328.64	n/a
05102	00	A0427	1.90	0.907	$231.98	$420.31	$424.43	$520.35	n/a
05102	00	A0428	1.00	0.907	$231.98	$221.22	$223.38	$273.86	n/a
05102	00	A0429	1.60	0.907	$231.98	$353.95	$357.42	$438.20	n/a
05102	00	A0430	1.00	0.907	"$3,147.91"	"$3,001.53"	"$4,502.30"	n/a	"$4,502.30"
05102	00	A0431	1.00	0.907	"$3,659.92"	"$3,489.73"	"$5,234.60"	n/a	"$5,234.60"
05102	00	A0432	1.75	0.907	$231.98	$387.13	$390.92	n/a	n/a
05102	00	A0433	2.75	0.907	$231.98	$608.34	$614.31	$753.14	n/a
05102	00	A0434	3.25	0.907	$231.98	$718.95	$726.00	$890.08	n/a
05102	00	A0435	1.00	0.907	$8.93	$8.93	$13.40	n/a	$13.40
05102	00	A0436	1.00	0.907	$23.83	$23.83	$35.75	n/a	$35.75
05202	00	A0425	1.00	0.910	$7.47	$7.62	$7.69	n/a	$11.54
05202	00	A0426	1.20	0.910	$231.98	$266.06	$268.66	$329.38	n/a
05202	00	A0427	1.90	0.910	$231.98	$421.25	$425.38	$521.52	n/a
05202	00	A0428	1.00	0.910	$231.98	$221.71	$223.89	$274.49	n/a
05202	00	A0429	1.60	0.910	$231.98	$354.74	$358.22	$439.18	n/a
05202	00	A0430	1.00	0.910	"$3,147.91"	"$3,006.25"	"$4,509.38"	n/a	"$4,509.38"
05202	00	A0431	1.00	0.910	"$3,659.92"	"$3,495.22"	"$5,242.84"	n/a	"$5,242.84"
05202	00	A0432	1.75	0.910	$231.98	$388.00	$391.80	n/a	n/a
05202	00	A0433	2.75	0.910	$231.98	$609.71	$615.69	$754.84	n/a
05202	00	A0434	3.25	0.910	$231.98	$720.57	$727.63	$892.07	n/a
05202	00	A0435	1.00	0.910	$8.93	$8.93	$13.40	n/a	$13.40
05202	00	A0436	1.00	0.910	$23.83	$23.83	$35.75	n/a	$35.75
05302	01	A0425	1.00	0.968	$7.47	$7.62	$7.69	n/a	$11.54
05302	01	A0426	1.20	0.968	$231.98	$277.58	$280.30	$343.65	n/a
05302	01	A0427	1.90	0.968	$231.98	$439.51	$443.82	$544.12	n/a
05302	01	A0428	1.00	0.968	$231.98	$231.32	$233.59	$286.38	n/a
05302	01	A0429	1.60	0.968	$231.98	$370.11	$373.74	$458.21	n/a
05302	01	A0430	1.00	0.968	"$3,147.91"	"$3,097.54"	"$4,646.32"	n/a	"$4,646.32"
05302	01	A0431	1.00	0.968	"$3,659.92"	"$3,601.36"	"$5,402.04"	n/a	"$5,402.04"
05302	01	A0432	1.75	0.968	$231.98	$404.81	$408.78	n/a	n/a
05302	01	A0433	2.75	0.968	$231.98	$636.13	$642.36	$787.53	n/a
05302	01	A0434	3.25	0.968	$231.98	$751.79	$759.16	$930.73	n/a
05302	01	A0435	1.00	0.968	$8.93	$8.93	$13.40	n/a	$13.40
05302	01	A0436	1.00	0.968	$23.83	$23.83	$35.75	n/a	$35.75
05302	02	A0425	1.00	0.959	$7.47	$7.62	$7.69	n/a	$11.54
05302	02	A0426	1.20	0.959	$231.98	$275.79	$278.50	$341.44	n/a
05302	02	A0427	1.90	0.959	$231.98	$436.67	$440.96	$540.62	n/a
05302	02	A0428	1.00	0.959	$231.98	$229.83	$232.08	$284.53	n/a
05302	02	A0429	1.60	0.959	$231.98	$367.73	$371.33	$455.25	n/a
05302	02	A0430	1.00	0.959	"$3,147.91"	"$3,083.38"	"$4,625.07"	n/a	"$4,625.07"
05302	02	A0431	1.00	0.959	"$3,659.92"	"$3,584.89"	"$5,377.34"	n/a	"$5,377.34"
05302	02	A0432	1.75	0.959	$231.98	$402.20	$406.14	n/a	n/a
05302	02	A0433	2.75	0.959	$231.98	$632.03	$638.23	$782.47	n/a
05302	02	A0434	3.25	0.959	$231.98	$746.94	$754.27	$924.74	n/a
05302	02	A0435	1.00	0.959	$8.93	$8.93	$13.40	n/a	$13.40
05302	02	A0436	1.00	0.959	$23.83	$23.83	$35.75	n/a	$35.75
05302	99	A0425	1.00	0.857	$7.47	$7.62	$7.69	n/a	$11.54
05302	99	A0426	1.20	0.857	$231.98	$255.52	$258.03	$316.34	n/a
05302	99	A0427	1.90	0.857	$231.98	$404.57	$408.54	$500.87	n/a
05302	99	A0428	1.00	0.857	$231.98	$212.93	$215.02	$263.61	n/a
05302	99	A0429	1.60	0.857	$231.98	$340.69	$344.03	$421.78	n/a
05302	99	A0430	1.00	0.857	"$3,147.91"	"$2,922.83"	"$4,384.25"	n/a	"$4,384.25"
05302	99	A0431	1.00	0.857	"$3,659.92"	"$3,398.24"	"$5,097.35"	n/a	"$5,097.35"
05302	99	A0432	1.75	0.857	$231.98	$372.63	$376.29	n/a	n/a
05302	99	A0433	2.75	0.857	$231.98	$585.57	$591.31	$724.95	n/a
05302	99	A0434	3.25	0.857	$231.98	$692.04	$698.82	$856.75	n/a
05302	99	A0435	1.00	0.857	$8.93	$8.93	$13.40	n/a	$13.40
05302	99	A0436	1.00	0.857	$23.83	$23.83	$35.75	n/a	$35.75
05402	00	A0425	1.00	0.909	$7.47	$7.62	$7.69	n/a	$11.54
05402	00	A0426	1.20	0.909	$231.98	$265.86	$268.46	$329.13	n/a
05402	00	A0427	1.90	0.909	$231.98	$420.94	$425.07	$521.14	n/a
05402	00	A0428	1.00	0.909	$231.98	$221.55	$223.72	$274.28	n/a
05402	00	A0429	1.60	0.909	$231.98	$354.48	$357.95	$438.85	n/a
05402	00	A0430	1.00	0.909	"$3,147.91"	"$3,004.68"	"$4,507.02"	n/a	"$4,507.02"
05402	00	A0431	1.00	0.909	"$3,659.92"	"$3,493.39"	"$5,240.09"	n/a	"$5,240.09"
05402	00	A0432	1.75	0.909	$231.98	$387.71	$391.51	n/a	n/a
05402	00	A0433	2.75	0.909	$231.98	$609.25	$615.23	$754.27	n/a
05402	00	A0434	3.25	0.909	$231.98	$720.03	$727.09	$891.41	n/a
05402	00	A0435	1.00	0.909	$8.93	$8.93	$13.40	n/a	$13.40
05402	00	A0436	1.00	0.909	$23.83	$23.83	$35.75	n/a	$35.75
06102	12	A0425	1.00	0.939	$7.47	$7.62	$7.69	n/a	$11.54
06102	12	A0426	1.20	0.939	$231.98	$271.82	$274.48	$336.51	n/a
06102	12	A0427	1.90	0.939	$231.98	$430.38	$434.60	$532.82	n/a
06102	12	A0428	1.00	0.939	$231.98	$226.52	$228.74	$280.44	n/a
06102	12	A0429	1.60	0.939	$231.98	$362.43	$365.98	$448.69	n/a
06102	12	A0430	1.00	0.939	"$3,147.91"	"$3,051.90"	"$4,577.85"	n/a	"$4,577.85"
06102	12	A0431	1.00	0.939	"$3,659.92"	"$3,548.29"	"$5,322.44"	n/a	"$5,322.44"
06102	12	A0432	1.75	0.939	$231.98	$396.40	$400.29	n/a	n/a
06102	12	A0433	2.75	0.939	$231.98	$622.92	$629.03	$771.19	n/a
06102	12	A0434	3.25	0.939	$231.98	$736.18	$743.39	$911.40	n/a
06102	12	A0435	1.00	0.939	$8.93	$8.93	$13.40	n/a	$13.40
06102	12	A0436	1.00	0.939	$23.83	$23.83	$35.75	n/a	$35.75
06102	15	A0425	1.00	1.057	$7.47	$7.62	$7.69	n/a	$11.54
06102	15	A0426	1.20	1.057	$231.98	$295.27	$298.17	$365.56	n/a
06102	15	A0427	1.90	1.057	$231.98	$467.52	$472.10	$578.79	n/a
06102	15	A0428	1.00	1.057	$231.98	$246.06	$248.47	$304.62	n/a
06102	15	A0429	1.60	1.057	$231.98	$393.70	$397.56	$487.41	n/a
06102	15	A0430	1.00	1.057	"$3,147.91"	"$3,237.63"	"$4,856.44"	n/a	"$4,856.44"
06102	15	A0431	1.00	1.057	"$3,659.92"	"$3,764.23"	"$5,646.34"	n/a	"$5,646.34"
06102	15	A0432	1.75	1.057	$231.98	$430.61	$434.83	n/a	n/a
06102	15	A0433	2.75	1.057	$231.98	$676.67	$683.30	$837.73	n/a
06102	15	A0434	3.25	1.057	$231.98	$799.70	$807.54	$990.04	n/a
06102	15	A0435	1.00	1.057	$8.93	$8.93	$13.40	n/a	$13.40
06102	15	A0436	1.00	1.057	$23.83	$23.83	$35.75	n/a	$35.75
06102	16	A0425	1.00	1.039	$7.47	$7.62	$7.69	n/a	$11.54
06102	16	A0426	1.20	1.039	$231.98	$291.70	$294.55	$361.12	n/a
06102	16	A0427	1.90	1.039	$231.98	$461.85	$466.38	$571.78	n/a
06102	16	A0428	1.00	1.039	$231.98	$243.08	$245.46	$300.93	n/a
06102	16	A0429	1.60	1.039	$231.98	$388.93	$392.74	$481.50	n/a
06102	16	A0430	1.00	1.039	"$3,147.91"	"$3,209.29"	"$4,813.94"	n/a	"$4,813.94"
06102	16	A0431	1.00	1.039	"$3,659.92"	"$3,731.29"	"$5,596.93"	n/a	"$5,596.93"
06102	16	A0432	1.75	1.039	$231.98	$425.39	$429.56	n/a	n/a
06102	16	A0433	2.75	1.039	$231.98	$668.47	$675.02	$827.57	n/a
06102	16	A0434	3.25	1.039	$231.98	$790.01	$797.75	$978.04	n/a
06102	16	A0435	1.00	1.039	$8.93	$8.93	$13.40	n/a	$13.40
06102	16	A0436	1.00	1.039	$23.83	$23.83	$35.75	n/a	$35.75
06102	99	A0425	1.00	0.916	$7.47	$7.62	$7.69	n/a	$11.54
06102	99	A0426	1.20	0.916	$231.98	$267.25	$269.87	$330.86	n/a
06102	99	A0427	1.90	0.916	$231.98	$423.14	$427.29	$523.86	n/a
06102	99	A0428	1.00	0.916	$231.98	$222.71	$224.89	$275.72	n/a
06102	99	A0429	1.60	0.916	$231.98	$356.33	$359.82	$441.14	n/a
06102	99	A0430	1.00	0.916	"$3,147.91"	"$3,015.70"	"$4,523.55"	n/a	"$4,523.55"
06102	99	A0431	1.00	0.916	"$3,659.92"	"$3,506.20"	"$5,259.31"	n/a	"$5,259.31"
06102	99	A0432	1.75	0.916	$231.98	$389.74	$393.56	n/a	n/a
06102	99	A0433	2.75	0.916	$231.98	$612.44	$618.45	$758.22	n/a
06102	99	A0434	3.25	0.916	$231.98	$723.80	$730.89	$896.07	n/a
06102	99	A0435	1.00	0.916	$8.93	$8.93	$13.40	n/a	$13.40
06102	99	A0436	1.00	0.916	$23.83	$23.83	$35.75	n/a	$35.75
06202	00	A0425	1.00	1.012	$7.47	$7.62	$7.69	n/a	$11.54
06202	00	A0426	1.20	1.012	$231.98	$286.33	$289.14	$354.49	n/a
06202	00	A0427	1.90	1.012	$231.98	$453.35	$457.80	$561.26	n/a
06202	00	A0428	1.00	1.012	$231.98	$238.61	$240.95	$295.40	n/a
06202	00	A0429	1.60	1.012	$231.98	$381.77	$385.51	$472.64	n/a
06202	00	A0430	1.00	1.012	"$3,147.91"	"$3,166.80"	"$4,750.20"	n/a	"$4,750.20"
06202	00	A0431	1.00	1.012	"$3,659.92"	"$3,681.88"	"$5,522.82"	n/a	"$5,522.82"
06202	00	A0432	1.75	1.012	$231.98	$417.56	$421.66	n/a	n/a
06202	00	A0433	2.75	1.012	$231.98	$656.17	$662.60	$812.35	n/a
06202	00	A0434	3.25	1.012	$231.98	$775.47	$783.08	$960.06	n/a
06202	00	A0435	1.00	1.012	$8.93	$8.93	$13.40	n/a	$13.40
06202	00	A0436	1.00	1.012	$23.83	$23.83	$35.75	n/a	$35.75
06302	00	A0425	1.00	0.949	$7.47	$7.62	$7.69	n/a	$11.54
06302	00	A0426	1.20	0.949	$231.98	$273.81	$276.49	$338.98	n/a
06302	00	A0427	1.90	0.949	$231.98	$433.53	$437.78	$536.72	n/a
06302	00	A0428	1.00	0.949	$231.98	$228.17	$230.41	$282.48	n/a
06302	00	A0429	1.60	0.949	$231.98	$365.08	$368.65	$451.96	n/a
06302	00	A0430	1.00	0.949	"$3,147.91"	"$3,067.64"	"$4,601.46"	n/a	"$4,601.46"
06302	00	A0431	1.00	0.949	"$3,659.92"	"$3,566.59"	"$5,349.89"	n/a	"$5,349.89"
06302	00	A0432	1.75	0.949	$231.98	$399.30	$403.22	n/a	n/a
06302	00	A0433	2.75	0.949	$231.98	$627.47	$633.63	$776.83	n/a
06302	00	A0434	3.25	0.949	$231.98	$741.56	$748.83	$918.07	n/a
06302	00	A0435	1.00	0.949	$8.93	$8.93	$13.40	n/a	$13.40
06302	00	A0436	1.00	0.949	$23.83	$23.83	$35.75	n/a	$35.75
07102	13	A0425	1.00	0.859	$7.47	$7.62	$7.69	n/a	$11.54
07102	13	A0426	1.20	0.859	$231.98	$255.92	$258.43	$316.84	n/a
07102	13	A0427	1.90	0.859	$231.98	$405.20	$409.18	$501.65	n/a
07102	13	A0428	1.00	0.859	$231.98	$213.27	$215.36	$264.03	n/a
07102	13	A0429	1.60	0.859	$231.98	$341.22	$344.57	$422.44	n/a
07102	13	A0430	1.00	0.859	"$3,147.91"	"$2,925.98"	"$4,388.97"	n/a	"$4,388.97"
07102	13	A0431	1.00	0.859	"$3,659.92"	"$3,401.90"	"$5,102.84"	n/a	"$5,102.84"
07102	13	A0432	1.75	0.859	$231.98	$373.21	$376.87	n/a	n/a
07102	13	A0433	2.75	0.859	$231.98	$586.48	$592.23	$726.07	n/a
07102	13	A0434	3.25	0.859	$231.98	$693.11	$699.91	$858.09	n/a
07102	13	A0435	1.00	0.859	$8.93	$8.93	$13.40	n/a	$13.40
07102	13	A0436	1.00	0.859	$23.83	$23.83	$35.75	n/a	$35.75
07202	01	A0425	1.00	0.947	$7.47	$7.62	$7.69	n/a	$11.54
07202	01	A0426	1.20	0.947	$231.98	$273.41	$276.09	$338.49	n/a
07202	01	A0427	1.90	0.947	$231.98	$432.90	$437.14	$535.93	n/a
07202	01	A0428	1.00	0.947	$231.98	$227.84	$230.07	$282.07	n/a
07202	01	A0429	1.60	0.947	$231.98	$364.55	$368.12	$451.32	n/a
07202	01	A0430	1.00	0.947	"$3,147.91"	"$3,064.49"	"$4,596.74"	n/a	"$4,596.74"
07202	01	A0431	1.00	0.947	"$3,659.92"	"$3,562.93"	"$5,344.40"	n/a	"$5,344.40"
07202	01	A0432	1.75	0.947	$231.98	$398.72	$402.63	n/a	n/a
07202	01	A0433	2.75	0.947	$231.98	$626.56	$632.71	$775.70	n/a
07202	01	A0434	3.25	0.947	$231.98	$740.48	$747.74	$916.73	n/a
07202	01	A0435	1.00	0.947	$8.93	$8.93	$13.40	n/a	$13.40
07202	01	A0436	1.00	0.947	$23.83	$23.83	$35.75	n/a	$35.75
07202	99	A0425	1.00	0.879	$7.47	$7.62	$7.69	n/a	$11.54
07202	99	A0426	1.20	0.879	$231.98	$259.89	$262.44	$321.75	n/a
07202	99	A0427	1.90	0.879	$231.98	$411.50	$415.53	$509.44	n/a
07202	99	A0428	1.00	0.879	$231.98	$216.58	$218.70	$268.13	n/a
07202	99	A0429	1.60	0.879	$231.98	$346.52	$349.92	$429.00	n/a
07202	99	A0430	1.00	0.879	"$3,147.91"	"$2,957.46"	"$4,436.19"	n/a	"$4,436.19"
07202	99	A0431	1.00	0.879	"$3,659.92"	"$3,438.49"	"$5,157.74"	n/a	"$5,157.74"
07202	99	A0432	1.75	0.879	$231.98	$379.01	$382.73	n/a	n/a
07202	99	A0433	2.75	0.879	$231.98	$595.59	$601.43	$737.35	n/a
07202	99	A0434	3.25	0.879	$231.98	$703.88	$710.78	$871.42	n/a
07202	99	A0435	1.00	0.879	$8.93	$8.93	$13.40	n/a	$13.40
07202	99	A0436	1.00	0.879	$23.83	$23.83	$35.75	n/a	$35.75
07302	00	A0425	1.00	0.856	$7.47	$7.62	$7.69	n/a	$11.54
07302	00	A0426	1.20	0.856	$231.98	$255.32	$257.83	$316.10	n/a
07302	00	A0427	1.90	0.856	$231.98	$404.26	$408.22	$500.48	n/a
07302	00	A0428	1.00	0.856	$231.98	$212.77	$214.85	$263.41	n/a
07302	00	A0429	1.60	0.856	$231.98	$340.43	$343.77	$421.46	n/a
07302	00	A0430	1.00	0.856	"$3,147.91"	"$2,921.26"	"$4,381.89"	n/a	"$4,381.89"
07302	00	A0431	1.00	0.856	"$3,659.92"	"$3,396.41"	"$5,094.61"	n/a	"$5,094.61"
07302	00	A0432	1.75	0.856	$231.98	$372.34	$376.00	n/a	n/a
07302	00	A0433	2.75	0.856	$231.98	$585.11	$590.85	$724.38	n/a
07302	00	A0434	3.25	0.856	$231.98	$691.50	$698.28	$856.09	n/a
07302	00	A0435	1.00	0.856	$8.93	$8.93	$13.40	n/a	$13.40
07302	00	A0436	1.00	0.856	$23.83	$23.83	$35.75	n/a	$35.75
08102	00	A0425	1.00	0.910	$7.47	$7.62	$7.69	n/a	$11.54
08102	00	A0426	1.20	0.910	$231.98	$266.06	$268.66	$329.38	n/a
08102	00	A0427	1.90	0.910	$231.98	$421.25	$425.38	$521.52	n/a
08102	00	A0428	1.00	0.910	$231.98	$221.71	$223.89	$274.49	n/a
08102	00	A0429	1.60	0.910	$231.98	$354.74	$358.22	$439.18	n/a
08102	00	A0430	1.00	0.910	"$3,147.91"	"$3,006.25"	"$4,509.38"	n/a	"$4,509.38"
08102	00	A0431	1.00	0.910	"$3,659.92"	"$3,495.22"	"$5,242.84"	n/a	"$5,242.84"
08102	00	A0432	1.75	0.910	$231.98	$388.00	$391.80	n/a	n/a
08102	00	A0433	2.75	0.910	$231.98	$609.71	$615.69	$754.84	n/a
08102	00	A0434	3.25	0.910	$231.98	$720.57	$727.63	$892.07	n/a
08102	00	A0435	1.00	0.910	$8.93	$8.93	$13.40	n/a	$13.40
08102	00	A0436	1.00	0.910	$23.83	$23.83	$35.75	n/a	$35.75
08202	01	A0425	1.00	0.993	$7.47	$7.62	$7.69	n/a	$11.54
08202	01	A0426	1.20	0.993	$231.98	$282.55	$285.32	$349.80	n/a
08202	01	A0427	1.90	0.993	$231.98	$447.37	$451.76	$553.86	n/a
08202	01	A0428	1.00	0.993	$231.98	$235.46	$237.77	$291.51	n/a
08202	01	A0429	1.60	0.993	$231.98	$376.74	$380.43	$466.41	n/a
08202	01	A0430	1.00	0.993	"$3,147.91"	"$3,136.89"	"$4,705.34"	n/a	"$4,705.34"
08202	01	A0431	1.00	0.993	"$3,659.92"	"$3,647.11"	"$5,470.67"	n/a	"$5,470.67"
08202	01	A0432	1.75	0.993	$231.98	$412.06	$416.10	n/a	n/a
08202	01	A0433	2.75	0.993	$231.98	$647.52	$653.86	$801.63	n/a
08202	01	A0434	3.25	0.993	$231.98	$765.25	$772.75	$947.39	n/a
08202	01	A0435	1.00	0.993	$8.93	$8.93	$13.40	n/a	$13.40
08202	01	A0436	1.00	0.993	$23.83	$23.83	$35.75	n/a	$35.75
08202	99	A0425	1.00	0.915	$7.47	$7.62	$7.69	n/a	$11.54
08202	99	A0426	1.20	0.915	$231.98	$267.05	$269.67	$330.62	n/a
08202	99	A0427	1.90	0.915	$231.98	$422.83	$426.97	$523.47	n/a
08202	99	A0428	1.00	0.915	$231.98	$222.54	$224.72	$275.51	n/a
08202	99	A0429	1.60	0.915	$231.98	$356.07	$359.56	$440.82	n/a
08202	99	A0430	1.00	0.915	"$3,147.91"	"$3,014.12"	"$4,521.19"	n/a	"$4,521.19"
08202	99	A0431	1.00	0.915	"$3,659.92"	"$3,504.37"	"$5,256.56"	n/a	"$5,256.56"
08202	99	A0432	1.75	0.915	$231.98	$389.45	$393.26	n/a	n/a
08202	99	A0433	2.75	0.915	$231.98	$611.99	$617.99	$757.66	n/a
08202	99	A0434	3.25	0.915	$231.98	$723.26	$730.35	$895.41	n/a
08202	99	A0435	1.00	0.915	$8.93	$8.93	$13.40	n/a	$13.40
08202	99	A0436	1.00	0.915	$23.83	$23.83	$35.75	n/a	$35.75
09102	03	A0425	1.00	1.006	$7.47	$7.62	$7.69	n/a	$11.54
09102	03	A0426	1.20	1.006	$231.98	$285.14	$287.93	$353.00	n/a
09102	03	A0427	1.90	1.006	$231.98	$451.47	$455.89	$558.92	n/a
09102	03	A0428	1.00	1.006	$231.98	$237.61	$239.94	$294.17	n/a
09102	03	A0429	1.60	1.006	$231.98	$380.18	$383.91	$470.67	n/a
09102	03	A0430	1.00	1.006	"$3,147.91"	"$3,157.35"	"$4,736.03"	n/a	"$4,736.03"
09102	03	A0431	1.00	1.006	"$3,659.92"	"$3,670.90"	"$5,506.35"	n/a	"$5,506.35"
09102	03	A0432	1.75	1.006	$231.98	$415.82	$419.90	n/a	n/a
09102	03	A0433	2.75	1.006	$231.98	$653.44	$659.84	$808.96	n/a
09102	03	A0434	3.25	1.006	$231.98	$772.24	$779.81	$956.05	n/a
09102	03	A0435	1.00	1.006	$8.93	$8.93	$13.40	n/a	$13.40
09102	03	A0436	1.00	1.006	$23.83	$23.83	$35.75	n/a	$35.75
09102	04	A0425	1.00	1.026	$7.47	$7.62	$7.69	n/a	$11.54
09102	04	A0426	1.20	1.026	$231.98	$289.11	$291.95	$357.93	n/a
09102	04	A0427	1.90	1.026	$231.98	$457.76	$462.25	$566.72	n/a
09102	04	A0428	1.00	1.026	$231.98	$240.93	$243.29	$298.27	n/a
09102	04	A0429	1.60	1.026	$231.98	$385.48	$389.26	$477.23	n/a
09102	04	A0430	1.00	1.026	"$3,147.91"	"$3,188.83"	"$4,783.25"	n/a	"$4,783.25"
09102	04	A0431	1.00	1.026	"$3,659.92"	"$3,707.50"	"$5,561.25"	n/a	"$5,561.25"
09102	04	A0432	1.75	1.026	$231.98	$421.62	$425.75	n/a	n/a
