CONTRACTOR/CARRIER	LOCALITY	HCPCS	RVU	GPCI	BASE RATE	URBAN BASE RATE / URBAN MILEAGE	RURAL BASE RATE / RURAL MILEAGE	RURAL BASE RATE / LOWEST QUARTILE	RURAL GROUND MILES 1-17*
04412	18	A0432	1.75	1.012	$229.91	$413.84	$417.89	n/a	n/a
04412	18	A0433	2.75	1.012	$229.91	$650.31	$656.69	$805.10	n/a
04412	18	A0434	3.25	1.012	$229.91	$768.55	$776.09	$951.49	n/a
04412	18	A0435	1.00	1.012	$8.85	$8.85	$13.28	n/a	$13.28
04412	18	A0436	1.00	1.012	$23.62	$23.62	$35.43	n/a	$35.43
04412	20	A0425	1.00	0.924	$7.40	$7.55	$7.62	n/a	$11.43
04412	20	A0426	1.20	0.924	$229.91	$266.44	$269.05	$329.86	n/a
04412	20	A0427	1.90	0.924	$229.91	$421.86	$426.00	$522.28	n/a
04412	20	A0428	1.00	0.924	$229.91	$222.03	$224.21	$274.88	n/a
04412	20	A0429	1.60	0.924	$229.91	$355.25	$358.73	$439.80	n/a
04412	20	A0430	1.00	0.924	"$3,119.83"	"$3,001.28"	"$4,501.91"	n/a	"$4,501.91"
04412	20	A0431	1.00	0.924	"$3,627.27"	"$3,489.43"	"$5,234.15"	n/a	"$5,234.15"
04412	20	A0432	1.75	0.924	$229.91	$388.56	$392.37	n/a	n/a
04412	20	A0433	2.75	0.924	$229.91	$610.59	$616.58	$755.93	n/a
04412	20	A0434	3.25	0.924	$229.91	$721.61	$728.68	$893.36	n/a
04412	20	A0435	1.00	0.924	$8.85	$8.85	$13.28	n/a	$13.28
04412	20	A0436	1.00	0.924	$23.62	$23.62	$35.43	n/a	$35.43
04412	28	A0425	1.00	0.986	$7.40	$7.55	$7.62	n/a	$11.43
04412	28	A0426	1.20	0.986	$229.91	$278.65	$281.38	$344.97	n/a
04412	28	A0427	1.90	0.986	$229.91	$441.20	$445.52	$546.21	n/a
04412	28	A0428	1.00	0.986	$229.91	$232.21	$234.49	$287.48	n/a
04412	28	A0429	1.60	0.986	$229.91	$371.54	$375.18	$459.97	n/a
04412	28	A0430	1.00	0.986	"$3,119.83"	"$3,097.99"	"$4,646.99"	n/a	"$4,646.99"
04412	28	A0431	1.00	0.986	"$3,627.27"	"$3,601.88"	"$5,402.82"	n/a	"$5,402.82"
04412	28	A0432	1.75	0.986	$229.91	$406.37	$410.35	n/a	n/a
04412	28	A0433	2.75	0.986	$229.91	$638.58	$644.84	$790.57	n/a
04412	28	A0434	3.25	0.986	$229.91	$754.68	$762.08	$934.31	n/a
04412	28	A0435	1.00	0.986	$8.85	$8.85	$13.28	n/a	$13.28
04412	28	A0436	1.00	0.986	$23.62	$23.62	$35.43	n/a	$35.43
04412	31	A0425	1.00	1.021	$7.40	$7.55	$7.62	n/a	$11.43
04412	31	A0426	1.20	1.021	$229.91	$285.55	$288.35	$353.52	n/a
04412	31	A0427	1.90	1.021	$229.91	$452.12	$456.55	$559.73	n/a
04412	31	A0428	1.00	1.021	$229.91	$237.96	$240.29	$294.60	n/a
04412	31	A0429	1.60	1.021	$229.91	$380.73	$384.46	$471.35	n/a
04412	31	A0430	1.00	1.021	"$3,119.83"	"$3,152.59"	"$4,728.88"	n/a	"$4,728.88"
04412	31	A0431	1.00	1.021	"$3,627.27"	"$3,665.36"	"$5,498.03"	n/a	"$5,498.03"
04412	31	A0432	1.75	1.021	$229.91	$416.42	$420.50	n/a	n/a
04412	31	A0433	2.75	1.021	$229.91	$654.38	$660.79	$810.13	n/a
04412	31	A0434	3.25	1.021	$229.91	$773.36	$780.94	$957.43	n/a
04412	31	A0435	1.00	1.021	$8.85	$8.85	$13.28	n/a	$13.28
04412	31	A0436	1.00	1.021	$23.62	$23.62	$35.43	n/a	$35.43
04412	99	A0425	1.00	0.938	$7.40	$7.55	$7.62	n/a	$11.43
04412	99	A0426	1.20	0.938	$229.91	$269.20	$271.84	$333.28	n/a
04412	99	A0427	1.90	0.938	$229.91	$426.23	$430.41	$527.68	n/a
04412	99	A0428	1.00	0.938	$229.91	$224.33	$226.53	$277.73	n/a
04412	99	A0429	1.60	0.938	$229.91	$358.93	$362.45	$444.36	n/a
04412	99	A0430	1.00	0.938	"$3,119.83"	"$3,023.12"	"$4,534.67"	n/a	"$4,534.67"
04412	99	A0431	1.00	0.938	"$3,627.27"	"$3,514.82"	"$5,272.24"	n/a	"$5,272.24"
04412	99	A0432	1.75	0.938	$229.91	$392.58	$396.43	n/a	n/a
04412	99	A0433	2.75	0.938	$229.91	$616.91	$622.96	$763.75	n/a
04412	99	A0434	3.25	0.938	$229.91	$729.07	$736.22	$902.61	n/a
04412	99	A0435	1.00	0.938	$8.85	$8.85	$13.28	n/a	$13.28
04412	99	A0436	1.00	0.938	$23.62	$23.62	$35.43	n/a	$35.43
05102	00	A0425	1.00	0.907	$7.40	$7.55	$7.62	n/a	$11.43
05102	00	A0426	1.20	0.907	$229.91	$263.09	$265.67	$325.71	n/a
05102	00	A0427	1.90	0.907	$229.91	$416.56	$420.64	$515.70	n/a
05102	00	A0428	1.00	0.907	$229.91	$219.24	$221.39	$271.42	n/a
05102	00	A0429	1.60	0.907	$229.91	$350.79	$354.23	$434.29	n/a
05102	00	A0430	1.00	0.907	"$3,119.83"	"$2,974.76"	"$4,462.14"	n/a	"$4,462.14"
05102	00	A0431	1.00	0.907	"$3,627.27"	"$3,458.60"	"$5,187.90"	n/a	"$5,187.90"
05102	00	A0432	1.75	0.907	$229.91	$383.67	$387.43	n/a	n/a
05102	00	A0433	2.75	0.907	$229.91	$602.91	$608.83	$746.43	n/a
05102	00	A0434	3.25	0.907	$229.91	$712.54	$719.52	$882.13	n/a
05102	00	A0435	1.00	0.907	$8.85	$8.85	$13.28	n/a	$13.28
05102	00	A0436	1.00	0.907	$23.62	$23.62	$35.43	n/a	$35.43
05202	00	A0425	1.00	0.911	$7.40	$7.55	$7.62	n/a	$11.43
05202	00	A0426	1.20	0.911	$229.91	$263.88	$266.47	$326.69	n/a
05202	00	A0427	1.90	0.911	$229.91	$417.81	$421.90	$517.25	n/a
05202	00	A0428	1.00	0.911	$229.91	$219.90	$222.05	$272.23	n/a
05202	00	A0429	1.60	0.911	$229.91	$351.84	$355.29	$435.59	n/a
05202	00	A0430	1.00	0.911	"$3,119.83"	"$2,981.00"	"$4,471.50"	n/a	"$4,471.50"
05202	00	A0431	1.00	0.911	"$3,627.27"	"$3,465.86"	"$5,198.78"	n/a	"$5,198.78"
05202	00	A0432	1.75	0.911	$229.91	$384.82	$388.59	n/a	n/a
05202	00	A0433	2.75	0.911	$229.91	$604.72	$610.65	$748.66	n/a
05202	00	A0434	3.25	0.911	$229.91	$714.67	$721.68	$884.78	n/a
05202	00	A0435	1.00	0.911	$8.85	$8.85	$13.28	n/a	$13.28
05202	00	A0436	1.00	0.911	$23.62	$23.62	$35.43	n/a	$35.43
05302	01	A0425	1.00	0.959	$7.40	$7.55	$7.62	n/a	$11.43
05302	01	A0426	1.20	0.959	$229.91	$273.33	$276.01	$338.39	n/a
05302	01	A0427	1.90	0.959	$229.91	$432.78	$437.02	$535.79	n/a
05302	01	A0428	1.00	0.959	$229.91	$227.78	$230.01	$281.99	n/a
05302	01	A0429	1.60	0.959	$229.91	$364.44	$368.02	$451.19	n/a
05302	01	A0430	1.00	0.959	"$3,119.83"	"$3,055.87"	"$4,583.81"	n/a	"$4,583.81"
05302	01	A0431	1.00	0.959	"$3,627.27"	"$3,552.91"	"$5,329.37"	n/a	"$5,329.37"
05302	01	A0432	1.75	0.959	$229.91	$398.61	$402.52	n/a	n/a
05302	01	A0433	2.75	0.959	$229.91	$626.39	$632.53	$775.48	n/a
05302	01	A0434	3.25	0.959	$229.91	$740.28	$747.54	$916.48	n/a
05302	01	A0435	1.00	0.959	$8.85	$8.85	$13.28	n/a	$13.28
05302	01	A0436	1.00	0.959	$23.62	$23.62	$35.43	n/a	$35.43
05302	02	A0425	1.00	0.963	$7.40	$7.55	$7.62	n/a	$11.43
05302	02	A0426	1.20	0.963	$229.91	$274.12	$276.81	$339.37	n/a
05302	02	A0427	1.90	0.963	$229.91	$434.03	$438.28	$537.33	n/a
05302	02	A0428	1.00	0.963	$229.91	$228.43	$230.67	$282.80	n/a
05302	02	A0429	1.60	0.963	$229.91	$365.50	$369.08	$452.49	n/a
05302	02	A0430	1.00	0.963	"$3,119.83"	"$3,062.11"	"$4,593.17"	n/a	"$4,593.17"
05302	02	A0431	1.00	0.963	"$3,627.27"	"$3,560.17"	"$5,340.25"	n/a	"$5,340.25"
05302	02	A0432	1.75	0.963	$229.91	$399.76	$403.68	n/a	n/a
05302	02	A0433	2.75	0.963	$229.91	$628.19	$634.35	$777.71	n/a
05302	02	A0434	3.25	0.963	$229.91	$742.41	$749.69	$919.12	n/a
05302	02	A0435	1.00	0.963	$8.85	$8.85	$13.28	n/a	$13.28
05302	02	A0436	1.00	0.963	$23.62	$23.62	$35.43	n/a	$35.43
05302	99	A0425	1.00	0.863	$7.40	$7.55	$7.62	n/a	$11.43
05302	99	A0426	1.20	0.863	$229.91	$254.42	$256.92	$314.98	n/a
05302	99	A0427	1.90	0.863	$229.91	$402.84	$406.79	$498.72	n/a
05302	99	A0428	1.00	0.863	$229.91	$212.02	$214.10	$262.49	n/a
05302	99	A0429	1.60	0.863	$229.91	$339.23	$342.56	$419.98	n/a
05302	99	A0430	1.00	0.863	"$3,119.83"	"$2,906.12"	"$4,359.18"	n/a	"$4,359.18"
05302	99	A0431	1.00	0.863	"$3,627.27"	"$3,378.80"	"$5,068.20"	n/a	"$5,068.20"
05302	99	A0432	1.75	0.863	$229.91	$371.03	$374.67	n/a	n/a
05302	99	A0433	2.75	0.863	$229.91	$583.05	$588.77	$721.83	n/a
05302	99	A0434	3.25	0.863	$229.91	$689.06	$695.82	$853.08	n/a
05302	99	A0435	1.00	0.863	$8.85	$8.85	$13.28	n/a	$13.28
05302	99	A0436	1.00	0.863	$23.62	$23.62	$35.43	n/a	$35.43
05402	00	A0425	1.00	0.910	$7.40	$7.55	$7.62	n/a	$11.43
05402	00	A0426	1.20	0.910	$229.91	$263.68	$266.27	$326.45	n/a
05402	00	A0427	1.90	0.910	$229.91	$417.49	$421.59	$516.87	n/a
05402	00	A0428	1.00	0.910	$229.91	$219.73	$221.89	$272.04	n/a
05402	00	A0429	1.60	0.910	$229.91	$351.57	$355.02	$435.25	n/a
05402	00	A0430	1.00	0.910	"$3,119.83"	"$2,979.44"	"$4,469.16"	n/a	"$4,469.16"
05402	00	A0431	1.00	0.910	"$3,627.27"	"$3,464.04"	"$5,196.06"	n/a	"$5,196.06"
05402	00	A0432	1.75	0.910	$229.91	$384.53	$388.30	n/a	n/a
05402	00	A0433	2.75	0.910	$229.91	$604.27	$610.19	$748.09	n/a
05402	00	A0434	3.25	0.910	$229.91	$714.14	$721.14	$884.12	n/a
05402	00	A0435	1.00	0.910	$8.85	$8.85	$13.28	n/a	$13.28
05402	00	A0436	1.00	0.910	$23.62	$23.62	$35.43	n/a	$35.43
06102	12	A0425	1.00	0.936	$7.40	$7.55	$7.62	n/a	$11.43
06102	12	A0426	1.20	0.936	$229.91	$268.80	$271.44	$332.79	n/a
06102	12	A0427	1.90	0.936	$229.91	$425.60	$429.78	$526.91	n/a
06102	12	A0428	1.00	0.936	$229.91	$224.00	$226.20	$277.32	n/a
06102	12	A0429	1.60	0.936	$229.91	$358.40	$361.92	$443.71	n/a
06102	12	A0430	1.00	0.936	"$3,119.83"	"$3,020.00"	"$4,529.99"	n/a	"$4,529.99"
06102	12	A0431	1.00	0.936	"$3,627.27"	"$3,511.20"	"$5,266.80"	n/a	"$5,266.80"
06102	12	A0432	1.75	0.936	$229.91	$392.00	$395.85	n/a	n/a
06102	12	A0433	2.75	0.936	$229.91	$616.01	$622.05	$762.63	n/a
06102	12	A0434	3.25	0.936	$229.91	$728.01	$735.14	$901.28	n/a
06102	12	A0435	1.00	0.936	$8.85	$8.85	$13.28	n/a	$13.28
06102	12	A0436	1.00	0.936	$23.62	$23.62	$35.43	n/a	$35.43
06102	15	A0425	1.00	1.053	$7.40	$7.55	$7.62	n/a	$11.43
06102	15	A0426	1.20	1.053	$229.91	$291.85	$294.71	$361.31	n/a
06102	15	A0427	1.90	1.053	$229.91	$462.10	$466.63	$572.09	n/a
06102	15	A0428	1.00	1.053	$229.91	$243.21	$245.59	$301.09	n/a
06102	15	A0429	1.60	1.053	$229.91	$389.13	$392.95	$481.76	n/a
06102	15	A0430	1.00	1.053	"$3,119.83"	"$3,202.51"	"$4,803.76"	n/a	"$4,803.76"
06102	15	A0431	1.00	1.053	"$3,627.27"	"$3,723.39"	"$5,585.09"	n/a	"$5,585.09"
06102	15	A0432	1.75	1.053	$229.91	$425.61	$429.79	n/a	n/a
06102	15	A0433	2.75	1.053	$229.91	$668.82	$675.38	$828.02	n/a
06102	15	A0434	3.25	1.053	$229.91	$790.43	$798.18	$978.57	n/a
06102	15	A0435	1.00	1.053	$8.85	$8.85	$13.28	n/a	$13.28
06102	15	A0436	1.00	1.053	$23.62	$23.62	$35.43	n/a	$35.43
06102	16	A0425	1.00	1.034	$7.40	$7.55	$7.62	n/a	$11.43
06102	16	A0426	1.20	1.034	$229.91	$288.11	$290.93	$356.68	n/a
06102	16	A0427	1.90	1.034	$229.91	$456.17	$460.64	$564.74	n/a
06102	16	A0428	1.00	1.034	$229.91	$240.09	$242.44	$297.23	n/a
06102	16	A0429	1.60	1.034	$229.91	$384.14	$387.91	$475.58	n/a
06102	16	A0430	1.00	1.034	"$3,119.83"	"$3,172.87"	"$4,759.30"	n/a	"$4,759.30"
06102	16	A0431	1.00	1.034	"$3,627.27"	"$3,688.93"	"$5,533.40"	n/a	"$5,533.40"
06102	16	A0432	1.75	1.034	$229.91	$420.16	$424.28	n/a	n/a
06102	16	A0433	2.75	1.034	$229.91	$660.25	$666.72	$817.40	n/a
06102	16	A0434	3.25	1.034	$229.91	$780.29	$787.94	$966.01	n/a
06102	16	A0435	1.00	1.034	$8.85	$8.85	$13.28	n/a	$13.28
06102	16	A0436	1.00	1.034	$23.62	$23.62	$35.43	n/a	$35.43
06102	99	A0425	1.00	0.919	$7.40	$7.55	$7.62	n/a	$11.43
06102	99	A0426	1.20	0.919	$229.91	$265.45	$268.06	$328.64	n/a
06102	99	A0427	1.90	0.919	$229.91	$420.30	$424.42	$520.34	n/a
06102	99	A0428	1.00	0.919	$229.91	$221.21	$223.38	$273.86	n/a
06102	99	A0429	1.60	0.919	$229.91	$353.94	$357.41	$438.18	n/a
06102	99	A0430	1.00	0.919	"$3,119.83"	"$2,993.48"	"$4,490.22"	n/a	"$4,490.22"
06102	99	A0431	1.00	0.919	"$3,627.27"	"$3,480.37"	"$5,220.55"	n/a	"$5,220.55"
06102	99	A0432	1.75	0.919	$229.91	$387.12	$390.92	n/a	n/a
06102	99	A0433	2.75	0.919	$229.91	$608.33	$614.30	$753.13	n/a
06102	99	A0434	3.25	0.919	$229.91	$718.94	$725.99	$890.06	n/a
06102	99	A0435	1.00	0.919	$8.85	$8.85	$13.28	n/a	$13.28
06102	99	A0436	1.00	0.919	$23.62	$23.62	$35.43	n/a	$35.43
06202	00	A0425	1.00	1.011	$7.40	$7.55	$7.62	n/a	$11.43
06202	00	A0426	1.20	1.011	$229.91	$283.58	$286.36	$351.08	n/a
06202	00	A0427	1.90	1.011	$229.91	$449.00	$453.40	$555.87	n/a
06202	00	A0428	1.00	1.011	$229.91	$236.31	$238.63	$292.56	n/a
06202	00	A0429	1.60	1.011	$229.91	$378.10	$381.81	$468.10	n/a
06202	00	A0430	1.00	1.011	"$3,119.83"	"$3,136.99"	"$4,705.48"	n/a	"$4,705.48"
06202	00	A0431	1.00	1.011	"$3,627.27"	"$3,647.22"	"$5,470.83"	n/a	"$5,470.83"
06202	00	A0432	1.75	1.011	$229.91	$413.55	$417.60	n/a	n/a
06202	00	A0433	2.75	1.011	$229.91	$649.86	$656.23	$804.54	n/a
06202	00	A0434	3.25	1.011	$229.91	$768.02	$775.55	$950.82	n/a
06202	00	A0435	1.00	1.011	$8.85	$8.85	$13.28	n/a	$13.28
06202	00	A0436	1.00	1.011	$23.62	$23.62	$35.43	n/a	$35.43
06302	00	A0425	1.00	0.957	$7.40	$7.55	$7.62	n/a	$11.43
06302	00	A0426	1.20	0.957	$229.91	$272.94	$275.62	$337.91	n/a
06302	00	A0427	1.90	0.957	$229.91	$432.15	$436.39	$535.01	n/a
06302	00	A0428	1.00	0.957	$229.91	$227.45	$229.68	$281.59	n/a
06302	00	A0429	1.60	0.957	$229.91	$363.92	$367.49	$450.54	n/a
06302	00	A0430	1.00	0.957	"$3,119.83"	"$3,052.75"	"$4,579.13"	n/a	"$4,579.13"
06302	00	A0431	1.00	0.957	"$3,627.27"	"$3,549.28"	"$5,323.93"	n/a	"$5,323.93"
06302	00	A0432	1.75	0.957	$229.91	$398.04	$401.94	n/a	n/a
06302	00	A0433	2.75	0.957	$229.91	$625.49	$631.62	$774.37	n/a
06302	00	A0434	3.25	0.957	$229.91	$739.21	$746.46	$915.16	n/a
06302	00	A0435	1.00	0.957	$8.85	$8.85	$13.28	n/a	$13.28
06302	00	A0436	1.00	0.957	$23.62	$23.62	$35.43	n/a	$35.43
07102	13	A0425	1.00	0.872	$7.40	$7.55	$7.62	n/a	$11.43
07102	13	A0426	1.20	0.872	$229.91	$256.20	$258.71	$317.18	n/a
07102	13	A0427	1.90	0.872	$229.91	$405.64	$409.62	$502.19	n/a
07102	13	A0428	1.00	0.872	$229.91	$213.50	$215.59	$264.31	n/a
07102	13	A0429	1.60	0.872	$229.91	$341.59	$344.94	$422.90	n/a
07102	13	A0430	1.00	0.872	"$3,119.83"	"$2,920.16"	"$4,380.24"	n/a	"$4,380.24"
07102	13	A0431	1.00	0.872	"$3,627.27"	"$3,395.12"	"$5,092.69"	n/a	"$5,092.69"
07102	13	A0432	1.75	0.872	$229.91	$373.62	$377.28	n/a	n/a
07102	13	A0433	2.75	0.872	$229.91	$587.11	$592.87	$726.86	n/a
07102	13	A0434	3.25	0.872	$229.91	$693.86	$700.67	$859.02	n/a
07102	13	A0435	1.00	0.872	$8.85	$8.85	$13.28	n/a	$13.28
07102	13	A0436	1.00	0.872	$23.62	$23.62	$35.43	n/a	$35.43
07202	01	A0425	1.00	0.966	$7.40	$7.55	$7.62	n/a	$11.43
07202	01	A0426	1.20	0.966	$229.91	$274.71	$277.41	$340.10	n/a
07202	01	A0427	1.90	0.966	$229.91	$434.96	$439.23	$538.50	n/a
07202	01	A0428	1.00	0.966	$229.91	$228.93	$231.17	$283.41	n/a
07202	01	A0429	1.60	0.966	$229.91	$366.28	$369.87	$453.46	n/a
07202	01	A0430	1.00	0.966	"$3,119.83"	"$3,066.79"	"$4,600.19"	n/a	"$4,600.19"
07202	01	A0431	1.00	0.966	"$3,627.27"	"$3,565.61"	"$5,348.41"	n/a	"$5,348.41"
07202	01	A0432	1.75	0.966	$229.91	$400.62	$404.55	n/a	n/a
07202	01	A0433	2.75	0.966	$229.91	$629.55	$635.72	$779.39	n/a
07202	01	A0434	3.25	0.966	$229.91	$744.01	$751.31	$921.11	n/a
07202	01	A0435	1.00	0.966	$8.85	$8.85	$13.28	n/a	$13.28
07202	01	A0436	1.00	0.966	$23.62	$23.62	$35.43	n/a	$35.43
07202	99	A0425	1.00	0.887	$7.40	$7.55	$7.62	n/a	$11.43
07202	99	A0426	1.20	0.887	$229.91	$259.15	$261.69	$320.83	n/a
07202	99	A0427	1.90	0.887	$229.91	$410.32	$414.34	$507.98	n/a
07202	99	A0428	1.00	0.887	$229.91	$215.96	$218.08	$267.37	n/a
07202	99	A0429	1.60	0.887	$229.91	$345.53	$348.92	$427.78	n/a
07202	99	A0430	1.00	0.887	"$3,119.83"	"$2,943.56"	"$4,415.34"	n/a	"$4,415.34"
07202	99	A0431	1.00	0.887	"$3,627.27"	"$3,422.33"	"$5,133.49"	n/a	"$5,133.49"
07202	99	A0432	1.75	0.887	$229.91	$377.93	$381.63	n/a	n/a
07202	99	A0433	2.75	0.887	$229.91	$593.89	$599.71	$735.24	n/a
07202	99	A0434	3.25	0.887	$229.91	$701.87	$708.75	$868.93	n/a
07202	99	A0435	1.00	0.887	$8.85	$8.85	$13.28	n/a	$13.28
07202	99	A0436	1.00	0.887	$23.62	$23.62	$35.43	n/a	$35.43
07302	00	A0425	1.00	0.870	$7.40	$7.55	$7.62	n/a	$11.43
07302	00	A0426	1.20	0.870	$229.91	$255.80	$258.31	$316.69	n/a
07302	00	A0427	1.90	0.870	$229.91	$405.02	$408.99	$501.42	n/a
07302	00	A0428	1.00	0.870	$229.91	$213.17	$215.26	$263.91	n/a
07302	00	A0429	1.60	0.870	$229.91	$341.07	$344.41	$422.25	n/a
07302	00	A0430	1.00	0.870	"$3,119.83"	"$2,917.04"	"$4,375.56"	n/a	"$4,375.56"
07302	00	A0431	1.00	0.870	"$3,627.27"	"$3,391.50"	"$5,087.25"	n/a	"$5,087.25"
07302	00	A0432	1.75	0.870	$229.91	$373.04	$376.70	n/a	n/a
07302	00	A0433	2.75	0.870	$229.91	$586.21	$591.96	$725.74	n/a
07302	00	A0434	3.25	0.870	$229.91	$692.80	$699.59	$857.70	n/a
07302	00	A0435	1.00	0.870	$8.85	$8.85	$13.28	n/a	$13.28
07302	00	A0436	1.00	0.870	$23.62	$23.62	$35.43	n/a	$35.43
08102	00	A0425	1.00	0.919	$7.40	$7.55	$7.62	n/a	$11.43
08102	00	A0426	1.20	0.919	$229.91	$265.45	$268.06	$328.64	n/a
08102	00	A0427	1.90	0.919	$229.91	$420.30	$424.42	$520.34	n/a
08102	00	A0428	1.00	0.919	$229.91	$221.21	$223.38	$273.86	n/a
08102	00	A0429	1.60	0.919	$229.91	$353.94	$357.41	$438.18	n/a
08102	00	A0430	1.00	0.919	"$3,119.83"	"$2,993.48"	"$4,490.22"	n/a	"$4,490.22"
08102	00	A0431	1.00	0.919	"$3,627.27"	"$3,480.37"	"$5,220.55"	n/a	"$5,220.55"
08102	00	A0432	1.75	0.919	$229.91	$387.12	$390.92	n/a	n/a
08102	00	A0433	2.75	0.919	$229.91	$608.33	$614.30	$753.13	n/a
08102	00	A0434	3.25	0.919	$229.91	$718.94	$725.99	$890.06	n/a
08102	00	A0435	1.00	0.919	$8.85	$8.85	$13.28	n/a	$13.28
08102	00	A0436	1.00	0.919	$23.62	$23.62	$35.43	n/a	$35.43
08202	01	A0425	1.00	0.989	$7.40	$7.55	$7.62	n/a	$11.43
08202	01	A0426	1.20	0.989	$229.91	$279.24	$281.98	$345.71	n/a
08202	01	A0427	1.90	0.989	$229.91	$442.13	$446.47	$547.37	n/a
08202	01	A0428	1.00	0.989	$229.91	$232.70	$234.98	$288.09	n/a
08202	01	A0429	1.60	0.989	$229.91	$372.32	$375.97	$460.94	n/a
08202	01	A0430	1.00	0.989	"$3,119.83"	"$3,102.67"	"$4,654.01"	n/a	"$4,654.01"
08202	01	A0431	1.00	0.989	"$3,627.27"	"$3,607.32"	"$5,410.98"	n/a	"$5,410.98"
08202	01	A0432	1.75	0.989	$229.91	$407.23	$411.22	n/a	n/a
08202	01	A0433	2.75	0.989	$229.91	$639.93	$646.21	$792.25	n/a
08202	01	A0434	3.25	0.989	$229.91	$756.28	$763.70	$936.30	n/a
08202	01	A0435	1.00	0.989	$8.85	$8.85	$13.28	n/a	$13.28
08202	01	A0436	1.00	0.989	$23.62	$23.62	$35.43	n/a	$35.43
08202	99	A0425	1.00	0.919	$7.40	$7.55	$7.62	n/a	$11.43
08202	99	A0426	1.20	0.919	$229.91	$265.45	$268.06	$328.64	n/a
08202	99	A0427	1.90	0.919	$229.91	$420.30	$424.42	$520.34	n/a
08202	99	A0428	1.00	0.919	$229.91	$221.21	$223.38	$273.86	n/a
08202	99	A0429	1.60	0.919	$229.91	$353.94	$357.41	$438.18	n/a
08202	99	A0430	1.00	0.919	"$3,119.83"	"$2,993.48"	"$4,490.22"	n/a	"$4,490.22"
08202	99	A0431	1.00	0.919	"$3,627.27"	"$3,480.37"	"$5,220.55"	n/a	"$5,220.55"
08202	99	A0432	1.75	0.919	$229.91	$387.12	$390.92	n/a	n/a
08202	99	A0433	2.75	0.919	$229.91	$608.33	$614.30	$753.13	n/a
08202	99	A0434	3.25	0.919	$229.91	$718.94	$725.99	$890.06	n/a
08202	99	A0435	1.00	0.919	$8.85	$8.85	$13.28	n/a	$13.28
08202	99	A0436	1.00	0.919	$23.62	$23.62	$35.43	n/a	$35.43
09102	03	A0425	1.00	1.012	$7.40	$7.55	$7.62	n/a	$11.43
09102	03	A0426	1.20	1.012	$229.91	$283.77	$286.56	$351.32	n/a
09102	03	A0427	1.90	1.012	$229.91	$449.31	$453.71	$556.25	n/a
09102	03	A0428	1.00	1.012	$229.91	$236.48	$238.80	$292.77	n/a
09102	03	A0429	1.60	1.012	$229.91	$378.36	$382.07	$468.42	n/a
09102	03	A0430	1.00	1.012	"$3,119.83"	"$3,138.55"	"$4,707.82"	n/a	"$4,707.82"
09102	03	A0431	1.00	1.012	"$3,627.27"	"$3,649.03"	"$5,473.55"	n/a	"$5,473.55"
09102	03	A0432	1.75	1.012	$229.91	$413.84	$417.89	n/a	n/a
09102	03	A0433	2.75	1.012	$229.91	$650.31	$656.69	$805.10	n/a
09102	03	A0434	3.25	1.012	$229.91	$768.55	$776.09	$951.49	n/a
09102	03	A0435	1.00	1.012	$8.85	$8.85	$13.28	n/a	$13.28
09102	03	A0436	1.00	1.012	$23.62	$23.62	$35.43	n/a	$35.43
09102	04	A0425	1.00	1.029	$7.40	$7.55	$7.62	n/a	$11.43
09102	04	A0426	1.20	1.029	$229.91	$287.12	$289.94	$355.47	n/a
09102	04	A0427	1.90	1.029	$229.91	$454.61	$459.07	$562.82	n/a
09102	04	A0428	1.00	1.029	$229.91	$239.27	$241.61	$296.21	n/a
09102	04	A0429	1.60	1.029	$229.91	$382.83	$386.58	$473.95	n/a
09102	04	A0430	1.00	1.029	"$3,119.83"	"$3,165.07"	"$4,747.60"	n/a	"$4,747.60"
09102	04	A0431	1.00	1.029	"$3,627.27"	"$3,679.87"	"$5,519.80"	n/a	"$5,519.80"
09102	04	A0432	1.75	1.029	$229.91	$418.72	$422.83	n/a	n/a
09102	04	A0433	2.75	1.029	$229.91	$657.99	$664.44	$814.60	n/a
09102	04	A0434	3.25	1.029	$229.91	$777.62	$785.25	$962.72	n/a
09102	04	A0435	1.00	1.029	$8.85	$8.85	$13.28	n/a	$13.28
09102	04	A0436	1.00	1.029	$23.62	$23.62	$35.43	n/a	$35.43
09102	99	A0425	1.00	0.952	$7.40	$7.55	$7.62	n/a	$11.43
09102	99	A0426	1.20	0.952	$229.91	$271.95	$274.62	$336.68	n/a
09102	99	A0427	1.90	0.952	$229.91	$430.59	$434.82	$533.09	n/a
09102	99	A0428	1.00	0.952	$229.91	$226.63	$228.85	$280.57	n/a
09102	99	A0429	1.60	0.952	$229.91	$362.61	$366.16	$448.91	n/a
09102	99	A0430	1.00	0.952	"$3,119.83"	"$3,044.95"	"$4,567.43"	n/a	"$4,567.43"
09102	99	A0431	1.00	0.952	"$3,627.27"	"$3,540.22"	"$5,310.32"	n/a	"$5,310.32"
09102	99	A0432	1.75	0.952	$229.91	$396.60	$400.49	n/a	n/a
09102	99	A0433	2.75	0.952	$229.91	$623.23	$629.34	$771.57	n/a
09102	99	A0434	3.25	0.952	$229.91	$736.54	$743.76	$911.85	n/a
09102	99	A0435	1.00	0.952	$8.85	$8.85	$13.28	n/a	$13.28
09102	99	A0436	1.00	0.952	$23.62	$23.62	$35.43	n/a	$35.43
09202	20	A0425	1.00	1.007	$7.40	$7.55	$7.62	n/a	$11.43
