(1) CONTRACTOR/CARRIER	(2) LOCAL.	(3) HCPCS	(4) BASE RATE	(5) RVU	(6) GPCI	(7)(a) URBAN BASE RATE / URBAN MILEAGE	(7)(b) RURAL BASE RATE / RURAL MILEAGE	(7c) RURAL BASE RATE / LOWEST QUARTILE	(8) RURAL  GROUND MILES 1-17*
08202	99	A0434	221.63	3.25	0.920	$693.56	$700.36	$858.64	n/a
08202	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
08202	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Florida									
09102	03	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
09102	03	A0426	221.63	1.20	1.030	$276.97	$279.69	$342.90	n/a
09102	03	A0427	221.63	1.90	1.030	$438.54	$442.84	$542.92	n/a
09102	03	A0428	221.63	1.00	1.030	$230.81	$233.07	$285.75	n/a
09102	03	A0429	221.63	1.60	1.030	$369.30	$372.92	$457.20	n/a
09102	03	A0430	3007.57	1.00	1.030	"$3,052.68"	"$4,579.03"	n/a	"$4,579.03"
09102	03	A0431	3496.75	1.00	1.030	"$3,549.20"	"$5,323.80"	n/a	"$5,323.80"
09102	03	A0432	221.63	1.75	1.030	$403.92	$407.88	n/a	n/a
09102	03	A0433	221.63	2.75	1.030	$634.73	$640.95	$785.80	n/a
09102	03	A0434	221.63	3.25	1.030	$750.13	$757.49	$928.68	n/a
09102	03	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
09102	03	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
09102	04	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
09102	04	A0426	221.63	1.20	1.033	$277.54	$280.26	$343.60	n/a
09102	04	A0427	221.63	1.90	1.033	$439.44	$443.75	$544.04	n/a
09102	04	A0428	221.63	1.00	1.033	$231.28	$233.55	$286.33	n/a
09102	04	A0429	221.63	1.60	1.033	$370.06	$373.68	$458.14	n/a
09102	04	A0430	3007.57	1.00	1.033	"$3,057.19"	"$4,585.79"	n/a	"$4,585.79"
09102	04	A0431	3496.75	1.00	1.033	"$3,554.45"	"$5,331.67"	n/a	"$5,331.67"
09102	04	A0432	221.63	1.75	1.033	$404.75	$408.72	n/a	n/a
09102	04	A0433	221.63	2.75	1.033	$636.03	$642.27	$787.42	n/a
09102	04	A0434	221.63	3.25	1.033	$751.68	$759.04	$930.59	n/a
09102	04	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
09102	04	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Florida (cont'd)									
09102	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
09102	99	A0426	221.63	1.20	0.960	$263.68	$266.26	$326.44	n/a
09102	99	A0427	221.63	1.90	0.960	$417.49	$421.59	$516.86	n/a
09102	99	A0428	221.63	1.00	0.960	$219.73	$221.89	$272.03	n/a
09102	99	A0429	221.63	1.60	0.960	$351.57	$355.02	$435.25	n/a
09102	99	A0430	3007.57	1.00	0.960	"$2,947.42"	"$4,421.13"	n/a	"$4,421.13"
09102	99	A0431	3496.75	1.00	0.960	"$3,426.82"	"$5,140.22"	n/a	"$5,140.22"
09102	99	A0432	221.63	1.75	0.960	$384.53	$388.30	n/a	n/a
09102	99	A0433	221.63	2.75	0.960	$604.27	$610.19	$748.09	n/a
09102	99	A0434	221.63	3.25	0.960	$714.13	$721.13	$884.11	n/a
09102	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
09102	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Puerto Rico/Virgin Islands									
09202	20	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
09202	20	A0426	221.63	1.20	0.705	$215.26	$217.37	$266.49	n/a
09202	20	A0427	221.63	1.90	0.705	$340.82	$344.16	$421.95	n/a
09202	20	A0428	221.63	1.00	0.705	$179.38	$181.14	$222.08	n/a
09202	20	A0429	221.63	1.60	0.705	$287.01	$289.82	$355.32	n/a
09202	20	A0430	3007.57	1.00	0.705	"$2,563.95"	"$3,845.93"	n/a	"$3,845.93"
09202	20	A0431	3496.75	1.00	0.705	"$2,980.98"	"$4,471.47"	n/a	"$4,471.47"
09202	20	A0432	221.63	1.75	0.705	$313.92	$316.99	n/a	n/a
09202	20	A0433	221.63	2.75	0.705	$493.30	$498.13	$610.71	n/a
09202	20	A0434	221.63	3.25	0.705	$582.99	$588.70	$721.75	n/a
09202	20	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
09202	20	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
09202	50	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
09202	50	A0426	221.63	1.20	0.960	$263.68	$266.26	$326.44	n/a
09202	50	A0427	221.63	1.90	0.960	$417.49	$421.59	$516.86	n/a
09202	50	A0428	221.63	1.00	0.960	$219.73	$221.89	$272.03	n/a
09202	50	A0429	221.63	1.60	0.960	$351.57	$355.02	$435.25	n/a
09202	50	A0430	3007.57	1.00	0.960	"$2,947.42"	"$4,421.13"	n/a	"$4,421.13"
09202	50	A0431	3496.75	1.00	0.960	"$3,426.82"	"$5,140.22"	n/a	"$5,140.22"
09202	50	A0432	221.63	1.75	0.960	$384.53	$388.30	n/a	n/a
09202	50	A0433	221.63	2.75	0.960	$604.27	$610.19	$748.09	n/a
09202	50	A0434	221.63	3.25	0.960	$714.13	$721.13	$884.11	n/a
09202	50	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
09202	50	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Alabama									
10102	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
10102	00	A0426	221.63	1.20	0.886	$249.63	$252.07	$309.04	n/a
10102	00	A0427	221.63	1.90	0.886	$395.24	$399.12	$489.32	n/a
10102	00	A0428	221.63	1.00	0.886	$208.02	$210.06	$257.54	n/a
10102	00	A0429	221.63	1.60	0.886	$332.84	$336.10	$412.06	n/a
10102	00	A0430	3007.57	1.00	0.886	"$2,836.14"	"$4,254.21"	n/a	"$4,254.21"
10102	00	A0431	3496.75	1.00	0.886	"$3,297.44"	"$4,946.15"	n/a	"$4,946.15"
10102	00	A0432	221.63	1.75	0.886	$364.04	$367.61	n/a	n/a
10102	00	A0433	221.63	2.75	0.886	$572.06	$577.67	$708.22	n/a
10102	00	A0434	221.63	3.25	0.886	$676.07	$682.70	$836.99	n/a
10102	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
10102	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Georgia									
10202	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
10202	01	A0426	221.63	1.20	1.005	$272.22	$274.89	$337.02	n/a
10202	01	A0427	221.63	1.90	1.005	$431.02	$435.25	$533.61	n/a
10202	01	A0428	221.63	1.00	1.005	$226.85	$229.08	$280.85	n/a
10202	01	A0429	221.63	1.60	1.005	$362.97	$366.52	$449.36	n/a
10202	01	A0430	3007.57	1.00	1.005	"$3,015.09"	"$4,522.63"	n/a	"$4,522.63"
10202	01	A0431	3496.75	1.00	1.005	"$3,505.49"	"$5,258.24"	n/a	"$5,258.24"
10202	01	A0432	221.63	1.75	1.005	$396.99	$400.89	n/a	n/a
10202	01	A0433	221.63	2.75	1.005	$623.85	$629.96	$772.34	n/a
10202	01	A0434	221.63	3.25	1.005	$737.27	$744.50	$912.76	n/a
10202	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
10202	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
10202	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
10202	99	A0426	221.63	1.20	0.899	$252.10	$254.57	$312.10	n/a
10202	99	A0427	221.63	1.90	0.899	$399.15	$403.07	$494.16	n/a
10202	99	A0428	221.63	1.00	0.899	$210.08	$212.14	$260.08	n/a
10202	99	A0429	221.63	1.60	0.899	$336.13	$339.42	$416.13	n/a
10202	99	A0430	3007.57	1.00	0.899	"$2,855.69"	"$4,283.53"	n/a	"$4,283.53"
10202	99	A0431	3496.75	1.00	0.899	"$3,320.16"	"$4,980.25"	n/a	"$4,980.25"
10202	99	A0432	221.63	1.75	0.899	$367.64	$371.24	n/a	n/a
10202	99	A0433	221.63	2.75	0.899	$577.72	$583.38	$715.23	n/a
10202	99	A0434	221.63	3.25	0.899	$682.76	$689.45	$845.27	n/a
10202	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
10202	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Tennessee									
10302	35	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
10302	35	A0426	221.63	1.20	0.898	$251.91	$254.38	$311.86	n/a
10302	35	A0427	221.63	1.90	0.898	$398.85	$402.76	$493.79	n/a
10302	35	A0428	221.63	1.00	0.898	$209.92	$211.98	$259.89	n/a
10302	35	A0429	221.63	1.60	0.898	$335.87	$339.17	$415.82	n/a
10302	35	A0430	3007.57	1.00	0.898	"$2,854.18"	"$4,281.28"	n/a	"$4,281.28"
10302	35	A0431	3496.75	1.00	0.898	"$3,318.42"	"$4,977.62"	n/a	"$4,977.62"
10302	35	A0432	221.63	1.75	0.898	$367.36	$370.96	n/a	n/a
10302	35	A0433	221.63	2.75	0.898	$577.28	$582.94	$714.69	n/a
10302	35	A0434	221.63	3.25	0.898	$682.25	$688.93	$844.63	n/a
10302	35	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
10302	35	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
South Carolina									
11202	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
11202	01	A0426	221.63	1.20	0.912	$254.56	$257.06	$315.16	n/a
11202	01	A0427	221.63	1.90	0.912	$403.06	$407.01	$499.00	n/a
11202	01	A0428	221.63	1.00	0.912	$212.14	$214.22	$262.63	n/a
11202	01	A0429	221.63	1.60	0.912	$339.42	$342.75	$420.21	n/a
11202	01	A0430	3007.57	1.00	0.912	"$2,875.24"	"$4,312.86"	n/a	"$4,312.86"
11202	01	A0431	3496.75	1.00	0.912	"$3,342.89"	"$5,014.34"	n/a	"$5,014.34"
11202	01	A0432	221.63	1.75	0.912	$371.24	$374.88	n/a	n/a
11202	01	A0433	221.63	2.75	0.912	$583.38	$589.10	$722.23	n/a
11202	01	A0434	221.63	3.25	0.912	$689.45	$696.20	$853.55	n/a
11202	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
11202	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Virginia									
11302	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
11302	00	A0426	221.63	1.20	0.983	$268.05	$270.67	$331.85	n/a
11302	00	A0427	221.63	1.90	0.983	$424.41	$428.57	$525.43	n/a
11302	00	A0428	221.63	1.00	0.983	$223.37	$225.56	$276.54	n/a
11302	00	A0429	221.63	1.60	0.983	$357.40	$360.90	$442.46	n/a
11302	00	A0430	3007.57	1.00	0.983	"$2,982.01"	"$4,473.01"	n/a	"$4,473.01"
11302	00	A0431	3496.75	1.00	0.983	"$3,467.03"	"$5,200.54"	n/a	"$5,200.54"
11302	00	A0432	221.63	1.75	0.983	$390.90	$394.73	n/a	n/a
11302	00	A0433	221.63	2.75	0.983	$614.27	$620.30	$760.48	n/a
11302	00	A0434	221.63	3.25	0.983	$725.96	$733.08	$898.75	n/a
11302	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
11302	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
West Virginia									
11402	16	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
11402	16	A0426	221.63	1.20	0.836	$240.13	$242.49	$297.29	n/a
11402	16	A0427	221.63	1.90	0.836	$380.21	$383.94	$470.71	n/a
11402	16	A0428	221.63	1.00	0.836	$200.11	$202.07	$247.74	n/a
11402	16	A0429	221.63	1.60	0.836	$320.18	$323.32	$396.39	n/a
11402	16	A0430	3007.57	1.00	0.836	"$2,760.95"	"$4,141.42"	n/a	"$4,141.42"
11402	16	A0431	3496.75	1.00	0.836	"$3,210.02"	"$4,815.02"	n/a	"$4,815.02"
11402	16	A0432	221.63	1.75	0.836	$350.19	$353.63	n/a	n/a
11402	16	A0433	221.63	2.75	0.836	$550.30	$555.70	$681.29	n/a
11402	16	A0434	221.63	3.25	0.836	$650.36	$656.74	$805.16	n/a
11402	16	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
11402	16	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
North Carolina									
11502	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
11502	00	A0426	221.63	1.20	0.930	$257.98	$260.51	$319.39	n/a
11502	00	A0427	221.63	1.90	0.930	$408.47	$412.48	$505.70	n/a
11502	00	A0428	221.63	1.00	0.930	$214.99	$217.09	$266.16	n/a
11502	00	A0429	221.63	1.60	0.930	$343.98	$347.35	$425.85	n/a
11502	00	A0430	3007.57	1.00	0.930	"$2,902.31"	"$4,353.46"	n/a	"$4,353.46"
11502	00	A0431	3496.75	1.00	0.930	"$3,374.36"	"$5,061.55"	n/a	"$5,061.55"
11502	00	A0432	221.63	1.75	0.930	$376.22	$379.91	n/a	n/a
11502	00	A0433	221.63	2.75	0.930	$591.21	$597.01	$731.93	n/a
11502	00	A0434	221.63	3.25	0.930	$698.70	$705.55	$865.01	n/a
11502	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
11502	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Delaware									
12102	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
12102	01	A0426	221.63	1.20	1.031	$277.16	$279.88	$343.13	n/a
12102	01	A0427	221.63	1.90	1.031	$438.84	$443.14	$543.29	n/a
12102	01	A0428	221.63	1.00	1.031	$230.97	$233.23	$285.94	n/a
12102	01	A0429	221.63	1.60	1.031	$369.55	$373.17	$457.51	n/a
12102	01	A0430	3007.57	1.00	1.031	"$3,054.19"	"$4,581.28"	n/a	"$4,581.28"
12102	01	A0431	3496.75	1.00	1.031	"$3,550.95"	"$5,326.42"	n/a	"$5,326.42"
12102	01	A0432	221.63	1.75	1.031	$404.19	$408.16	n/a	n/a
12102	01	A0433	221.63	2.75	1.031	$635.16	$641.39	$786.34	n/a
12102	01	A0434	221.63	3.25	1.031	$750.65	$758.01	$929.32	n/a
12102	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
12102	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
District of Columbia									
12202	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
12202	01	A0426	221.63	1.20	1.205	$310.20	$313.24	$384.04	n/a
12202	01	A0427	221.63	1.90	1.205	$491.15	$495.97	$608.06	n/a
12202	01	A0428	221.63	1.00	1.205	$258.50	$261.04	$320.03	n/a
12202	01	A0429	221.63	1.60	1.205	$413.60	$417.66	$512.05	n/a
12202	01	A0430	3007.57	1.00	1.205	"$3,315.85"	"$4,973.77"	n/a	"$4,973.77"
12202	01	A0431	3496.75	1.00	1.205	"$3,855.17"	"$5,782.75"	n/a	"$5,782.75"
12202	01	A0432	221.63	1.75	1.205	$452.38	$456.81	n/a	n/a
12202	01	A0433	221.63	2.75	1.205	$710.88	$717.85	$880.09	n/a
12202	01	A0434	221.63	3.25	1.205	$840.13	$848.37	"$1,040.10"	n/a
12202	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
12202	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Maryland									
12302	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
12302	01	A0426	221.63	1.20	1.097	$289.69	$292.53	$358.65	n/a
12302	01	A0427	221.63	1.90	1.097	$458.68	$463.18	$567.86	n/a
12302	01	A0428	221.63	1.00	1.097	$241.41	$243.78	$298.87	n/a
12302	01	A0429	221.63	1.60	1.097	$386.26	$390.05	$478.20	n/a
12302	01	A0430	3007.57	1.00	1.097	"$3,153.44"	"$4,730.16"	n/a	"$4,730.16"
12302	01	A0431	3496.75	1.00	1.097	"$3,666.34"	"$5,499.51"	n/a	"$5,499.51"
12302	01	A0432	221.63	1.75	1.097	$422.47	$426.61	n/a	n/a
12302	01	A0433	221.63	2.75	1.097	$663.88	$670.39	$821.90	n/a
12302	01	A0434	221.63	3.25	1.097	$784.59	$792.28	$971.34	n/a
12302	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
12302	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
12302	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
12302	99	A0426	221.63	1.20	1.036	$278.11	$280.84	$344.31	n/a
12302	99	A0427	221.63	1.90	1.036	$440.34	$444.66	$545.15	n/a
12302	99	A0428	221.63	1.00	1.036	$231.76	$234.03	$286.92	n/a
12302	99	A0429	221.63	1.60	1.036	$370.82	$374.45	$459.08	n/a
12302	99	A0430	3007.57	1.00	1.036	"$3,061.71"	"$4,592.56"	n/a	"$4,592.56"
12302	99	A0431	3496.75	1.00	1.036	"$3,559.69"	"$5,339.54"	n/a	"$5,339.54"
12302	99	A0432	221.63	1.75	1.036	$405.58	$409.56	n/a	n/a
12302	99	A0433	221.63	2.75	1.036	$637.34	$643.59	$789.04	n/a
12302	99	A0434	221.63	3.25	1.036	$753.22	$760.60	$932.50	n/a
12302	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
12302	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
New Jersey									
12402	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
12402	01	A0426	221.63	1.20	1.182	$305.84	$308.83	$378.63	n/a
12402	01	A0427	221.63	1.90	1.182	$484.24	$488.99	$599.50	n/a
12402	01	A0428	221.63	1.00	1.182	$254.86	$257.36	$315.53	n/a
12402	01	A0429	221.63	1.60	1.182	$407.78	$411.78	$504.84	n/a
12402	01	A0430	3007.57	1.00	1.182	"$3,281.26"	"$4,921.89"	n/a	"$4,921.89"
12402	01	A0431	3496.75	1.00	1.182	"$3,814.95"	"$5,722.43"	n/a	"$5,722.43"
12402	01	A0432	221.63	1.75	1.182	$446.01	$450.38	n/a	n/a
12402	01	A0433	221.63	2.75	1.182	$700.87	$707.74	$867.69	n/a
12402	01	A0434	221.63	3.25	1.182	$828.30	$836.43	"$1,025.46"	n/a
12402	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
12402	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
12402	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
12402	99	A0426	221.63	1.20	1.125	$295.01	$297.90	$365.23	n/a
12402	99	A0427	221.63	1.90	1.125	$467.10	$471.68	$578.28	n/a
12402	99	A0428	221.63	1.00	1.125	$245.84	$248.25	$304.36	n/a
12402	99	A0429	221.63	1.60	1.125	$393.35	$397.21	$486.97	n/a
12402	99	A0430	3007.57	1.00	1.125	"$3,195.54"	"$4,793.31"	n/a	"$4,793.31"
12402	99	A0431	3496.75	1.00	1.125	"$3,715.30"	"$5,572.95"	n/a	"$5,572.95"
12402	99	A0432	221.63	1.75	1.125	$430.23	$434.44	n/a	n/a
12402	99	A0433	221.63	2.75	1.125	$676.07	$682.70	$836.99	n/a
12402	99	A0434	221.63	3.25	1.125	$798.99	$806.82	$989.17	n/a
12402	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
12402	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Pennsylvania									
12502	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
12502	01	A0426	221.63	1.20	1.087	$287.80	$290.62	$356.30	n/a
12502	01	A0427	221.63	1.90	1.087	$455.68	$460.14	$564.14	n/a
12502	01	A0428	221.63	1.00	1.087	$239.83	$242.18	$296.91	n/a
12502	01	A0429	221.63	1.60	1.087	$383.73	$387.49	$475.06	n/a
12502	01	A0430	3007.57	1.00	1.087	"$3,138.40"	"$4,707.60"	n/a	"$4,707.60"
12502	01	A0431	3496.75	1.00	1.087	"$3,648.86"	"$5,473.29"	n/a	"$5,473.29"
12502	01	A0432	221.63	1.75	1.087	$419.70	$423.82	n/a	n/a
12502	01	A0433	221.63	2.75	1.087	$659.53	$666.00	$816.51	n/a
12502	01	A0434	221.63	3.25	1.087	$779.45	$787.09	$964.97	n/a
12502	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
12502	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
12502	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
12502	99	A0426	221.63	1.20	0.929	$257.79	$260.32	$319.15	n/a
12502	99	A0427	221.63	1.90	0.929	$408.17	$412.17	$505.32	n/a
12502	99	A0428	221.63	1.00	0.929	$214.83	$216.93	$265.96	n/a
12502	99	A0429	221.63	1.60	0.929	$343.72	$347.09	$425.54	n/a
12502	99	A0430	3007.57	1.00	0.929	"$2,900.80"	"$4,351.20"	n/a	"$4,351.20"
12502	99	A0431	3496.75	1.00	0.929	"$3,372.62"	"$5,058.92"	n/a	"$5,058.92"
12502	99	A0432	221.63	1.75	0.929	$375.95	$379.63	n/a	n/a
12502	99	A0433	221.63	2.75	0.929	$590.78	$596.57	$731.39	n/a
12502	99	A0434	221.63	3.25	0.929	$698.19	$705.03	$864.37	n/a
12502	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
12502	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Connecticut									
13102	00	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
13102	00	A0426	221.63	1.20	1.121	$294.25	$297.14	$364.29	n/a
13102	00	A0427	221.63	1.90	1.121	$465.90	$470.47	$576.79	n/a
13102	00	A0428	221.63	1.00	1.121	$245.21	$247.61	$303.57	n/a
13102	00	A0429	221.63	1.60	1.121	$392.34	$396.18	$485.72	n/a
13102	00	A0430	3007.57	1.00	1.121	"$3,189.53"	"$4,784.29"	n/a	"$4,784.29"
13102	00	A0431	3496.75	1.00	1.121	"$3,708.30"	"$5,562.46"	n/a	"$5,562.46"
13102	00	A0432	221.63	1.75	1.121	$429.12	$433.32	n/a	n/a
13102	00	A0433	221.63	2.75	1.121	$674.33	$680.94	$834.83	n/a
13102	00	A0434	221.63	3.25	1.121	$796.93	$804.75	$986.62	n/a
13102	00	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
13102	00	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Empire New York									
13202	01	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
13202	01	A0426	221.63	1.20	1.168	$303.18	$306.15	$375.34	n/a
13202	01	A0427	221.63	1.90	1.168	$480.03	$484.74	$594.29	n/a
13202	01	A0428	221.63	1.00	1.168	$252.65	$255.12	$312.78	n/a
13202	01	A0429	221.63	1.60	1.168	$404.24	$408.20	$500.45	n/a
13202	01	A0430	3007.57	1.00	1.168	"$3,260.21"	"$4,890.31"	n/a	"$4,890.31"
13202	01	A0431	3496.75	1.00	1.168	"$3,790.48"	"$5,685.72"	n/a	"$5,685.72"
13202	01	A0432	221.63	1.75	1.168	$442.13	$446.47	n/a	n/a
13202	01	A0433	221.63	2.75	1.168	$694.78	$701.59	$860.15	n/a
13202	01	A0434	221.63	3.25	1.168	$821.10	$829.15	"$1,016.54"	n/a
13202	01	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
13202	01	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
13202	02	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
13202	02	A0426	221.63	1.20	1.209	$310.96	$314.01	$384.98	n/a
13202	02	A0427	221.63	1.90	1.209	$492.36	$497.18	$609.55	n/a
13202	02	A0428	221.63	1.00	1.209	$259.14	$261.68	$320.81	n/a
13202	02	A0429	221.63	1.60	1.209	$414.62	$418.68	$513.30	n/a
13202	02	A0430	3007.57	1.00	1.209	"$3,321.86"	"$4,982.79"	n/a	"$4,982.79"
13202	02	A0431	3496.75	1.00	1.209	"$3,862.16"	"$5,793.24"	n/a	"$5,793.24"
13202	02	A0432	221.63	1.75	1.209	$453.49	$457.93	n/a	n/a
13202	02	A0433	221.63	2.75	1.209	$712.62	$719.61	$882.24	n/a
13202	02	A0434	221.63	3.25	1.209	$842.19	$850.45	"$1,042.65"	n/a
13202	02	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
13202	02	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Empire New York (cont'd)									
13202	03	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
13202	03	A0426	221.63	1.20	1.074	$285.33	$288.12	$353.24	n/a
13202	03	A0427	221.63	1.90	1.074	$451.77	$456.20	$559.30	n/a
13202	03	A0428	221.63	1.00	1.074	$237.77	$240.10	$294.37	n/a
13202	03	A0429	221.63	1.60	1.074	$380.44	$384.17	$470.99	n/a
13202	03	A0430	3007.57	1.00	1.074	"$3,118.85"	"$4,678.28"	n/a	"$4,678.28"
13202	03	A0431	3496.75	1.00	1.074	"$3,626.13"	"$5,439.19"	n/a	"$5,439.19"
13202	03	A0432	221.63	1.75	1.074	$416.10	$420.18	n/a	n/a
13202	03	A0433	221.63	2.75	1.074	$653.87	$660.29	$809.51	n/a
13202	03	A0434	221.63	3.25	1.074	$772.76	$780.34	$956.69	n/a
13202	03	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
13202	03	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
Western New York									
13282	99	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
13282	99	A0426	221.63	1.20	0.945	$260.83	$263.39	$322.91	n/a
13282	99	A0427	221.63	1.90	0.945	$412.98	$417.03	$511.28	n/a
13282	99	A0428	221.63	1.00	0.945	$217.36	$219.49	$269.09	n/a
13282	99	A0429	221.63	1.60	0.945	$347.77	$351.18	$430.55	n/a
13282	99	A0430	3007.57	1.00	0.945	"$2,924.86"	"$4,387.29"	n/a	"$4,387.29"
13282	99	A0431	3496.75	1.00	0.945	"$3,400.59"	"$5,100.88"	n/a	"$5,100.88"
13282	99	A0432	221.63	1.75	0.945	$380.38	$384.11	n/a	n/a
13282	99	A0433	221.63	2.75	0.945	$597.74	$603.60	$740.01	n/a
13282	99	A0434	221.63	3.25	0.945	$706.42	$713.34	$874.56	n/a
13282	99	A0435	8.53	1.00	n/a	$8.53	$12.80	n/a	$12.80
13282	99	A0436	22.77	1.00	n/a	$22.77	$34.16	n/a	$34.16
GHI/New York									
13292	04	A0425	7.13	1.00	n/a	$7.27	$7.34	n/a	$11.02
13292	04	A0426	221.63	1.20	1.199	$309.06	$312.09	$382.63	n/a
13292	04	A0427	221.63	1.90	1.199	$489.35	$494.15	$605.83	n/a
13292	04	A0428	221.63	1.00	1.199	$257.55	$260.08	$318.86	n/a
13292	04	A0429	221.63	1.60	1.199	$412.08	$416.13	$510.17	n/a
13292	04	A0430	3007.57	1.00	1.199	"$3,306.82"	"$4,960.23"	n/a	"$4,960.23"
13292	04	A0431	3496.75	1.00	1.199	"$3,844.68"	"$5,767.01"	n/a	"$5,767.01"
13292	04	A0432	221.63	1.75	1.199	$450.72	$455.14	n/a	n/a
13292	04	A0433	221.63	2.75	1.199	$708.27	$715.21	$876.85	n/a
