CONTRACTOR/CARRIER	LOCALITY	HCPCS	RVU	GPCI	BASE RATE	URBAN BASE RATE / URBAN MILEAGE	RURAL BASE RATE / RURAL MILEAGE	RURAL BASE RATE / LOWEST QUARTILE	RURAL GROUND MILES 1-17*
01182	18	A0427	1.90	1.177	$224.74	$489.51	$494.31	$606.02	n/a
01182	18	A0428	1.00	1.177	$224.74	$257.64	$260.16	$318.96	n/a
01182	18	A0429	1.60	1.177	$224.74	$412.22	$416.26	$510.33	n/a
01182	18	A0430	1.00	1.177	"$3,049.69"	"$3,319.59"	"$4,979.38"	n/a	"$4,979.38"
01182	18	A0431	1.00	1.177	"$3,545.72"	"$3,859.52"	"$5,789.27"	n/a	"$5,789.27"
01182	18	A0432	1.75	1.177	$224.74	$450.86	$455.28	n/a	n/a
01182	18	A0433	2.75	1.177	$224.74	$708.50	$715.45	$877.14	n/a
01182	18	A0434	3.25	1.177	$224.74	$837.32	$845.53	"$1,036.62"	n/a
01182	18	A0435	1.00	1.177	$8.65	$8.65	$12.98	n/a	$12.98
01182	18	A0436	1.00	1.177	$23.09	$23.09	$34.64	n/a	$34.64
01182	26	A0425	1.00	1.177	$7.23	$7.37	$7.45	n/a	$11.18
01182	26	A0426	1.20	1.177	$224.74	$309.16	$312.20	$382.76	n/a
01182	26	A0427	1.90	1.177	$224.74	$489.51	$494.31	$606.02	n/a
01182	26	A0428	1.00	1.177	$224.74	$257.64	$260.16	$318.96	n/a
01182	26	A0429	1.60	1.177	$224.74	$412.22	$416.26	$510.33	n/a
01182	26	A0430	1.00	1.177	"$3,049.69"	"$3,319.59"	"$4,979.38"	n/a	"$4,979.38"
01182	26	A0431	1.00	1.177	"$3,545.72"	"$3,859.52"	"$5,789.27"	n/a	"$5,789.27"
01182	26	A0432	1.75	1.177	$224.74	$450.86	$455.28	n/a	n/a
01182	26	A0433	2.75	1.177	$224.74	$708.50	$715.45	$877.14	n/a
01182	26	A0434	3.25	1.177	$224.74	$837.32	$845.53	"$1,036.62"	n/a
01182	26	A0435	1.00	1.177	$8.65	$8.65	$12.98	n/a	$12.98
01182	26	A0436	1.00	1.177	$23.09	$23.09	$34.64	n/a	$34.64
01182	71	A0425	1.00	1.074	$7.23	$7.37	$7.45	n/a	$11.18
01182	71	A0426	1.20	1.074	$224.74	$289.33	$292.17	$358.20	n/a
01182	71	A0427	1.90	1.074	$224.74	$458.11	$462.60	$567.15	n/a
01182	71	A0428	1.00	1.074	$224.74	$241.11	$243.47	$298.49	n/a
01182	71	A0429	1.60	1.074	$224.74	$385.77	$389.56	$477.60	n/a
01182	71	A0430	1.00	1.074	"$3,049.69"	"$3,162.53"	"$4,743.79"	n/a	"$4,743.79"
01182	71	A0431	1.00	1.074	"$3,545.72"	"$3,676.91"	"$5,515.37"	n/a	"$5,515.37"
01182	71	A0432	1.75	1.074	$224.74	$421.94	$426.08	n/a	n/a
01182	71	A0433	2.75	1.074	$224.74	$663.05	$669.55	$820.87	n/a
01182	71	A0434	3.25	1.074	$224.74	$783.60	$791.29	$970.12	n/a
01182	71	A0435	1.00	1.074	$8.65	$8.65	$12.98	n/a	$12.98
01182	71	A0436	1.00	1.074	$23.09	$23.09	$34.64	n/a	$34.64
01182	72	A0425	1.00	1.102	$7.23	$7.37	$7.45	n/a	$11.18
01182	72	A0426	1.20	1.102	$224.74	$294.72	$297.61	$364.87	n/a
01182	72	A0427	1.90	1.102	$224.74	$466.64	$471.22	$577.72	n/a
01182	72	A0428	1.00	1.102	$224.74	$245.60	$248.01	$304.06	n/a
01182	72	A0429	1.60	1.102	$224.74	$392.96	$396.82	$486.50	n/a
01182	72	A0430	1.00	1.102	"$3,049.69"	"$3,205.22"	"$4,807.84"	n/a	"$4,807.84"
01182	72	A0431	1.00	1.102	"$3,545.72"	"$3,726.55"	"$5,589.83"	n/a	"$5,589.83"
01182	72	A0432	1.75	1.102	$224.74	$429.80	$434.02	n/a	n/a
01182	72	A0433	2.75	1.102	$224.74	$675.41	$682.03	$836.17	n/a
01182	72	A0434	3.25	1.102	$224.74	$798.21	$806.03	$988.19	n/a
01182	72	A0435	1.00	1.102	$8.65	$8.65	$12.98	n/a	$12.98
01182	72	A0436	1.00	1.102	$23.09	$23.09	$34.64	n/a	$34.64
01182	73	A0425	1.00	1.080	$7.23	$7.37	$7.45	n/a	$11.18
01182	73	A0426	1.20	1.080	$224.74	$290.49	$293.33	$359.62	n/a
01182	73	A0427	1.90	1.080	$224.74	$459.94	$464.45	$569.42	n/a
01182	73	A0428	1.00	1.080	$224.74	$242.07	$244.45	$299.70	n/a
01182	73	A0429	1.60	1.080	$224.74	$387.32	$391.11	$479.50	n/a
01182	73	A0430	1.00	1.080	"$3,049.69"	"$3,171.68"	"$4,757.52"	n/a	"$4,757.52"
01182	73	A0431	1.00	1.080	"$3,545.72"	"$3,687.55"	"$5,531.32"	n/a	"$5,531.32"
01182	73	A0432	1.75	1.080	$224.74	$423.63	$427.78	n/a	n/a
01182	73	A0433	2.75	1.080	$224.74	$665.70	$672.22	$824.14	n/a
01182	73	A0434	3.25	1.080	$224.74	$786.73	$794.45	$974.00	n/a
01182	73	A0435	1.00	1.080	$8.65	$8.65	$12.98	n/a	$12.98
01182	73	A0436	1.00	1.080	$23.09	$23.09	$34.64	n/a	$34.64
01182	74	A0425	1.00	1.108	$7.23	$7.37	$7.45	n/a	$11.18
01182	74	A0426	1.20	1.108	$224.74	$295.88	$298.78	$366.30	n/a
01182	74	A0427	1.90	1.108	$224.74	$468.47	$473.07	$579.98	n/a
01182	74	A0428	1.00	1.108	$224.74	$246.56	$248.98	$305.25	n/a
01182	74	A0429	1.60	1.108	$224.74	$394.50	$398.37	$488.40	n/a
01182	74	A0430	1.00	1.108	"$3,049.69"	"$3,214.37"	"$4,821.56"	n/a	"$4,821.56"
01182	74	A0431	1.00	1.108	"$3,545.72"	"$3,737.19"	"$5,605.78"	n/a	"$5,605.78"
01182	74	A0432	1.75	1.108	$224.74	$431.49	$435.72	n/a	n/a
01182	74	A0433	2.75	1.108	$224.74	$678.05	$684.70	$839.44	n/a
01182	74	A0434	3.25	1.108	$224.74	$801.34	$809.19	$992.07	n/a
01182	74	A0435	1.00	1.108	$8.65	$8.65	$12.98	n/a	$12.98
01182	74	A0436	1.00	1.108	$23.09	$23.09	$34.64	n/a	$34.64
01212	01	A0425	1.00	1.146	$7.23	$7.37	$7.45	n/a	$11.18
01212	01	A0426	1.20	1.146	$224.74	$303.20	$306.17	$375.36	n/a
01212	01	A0427	1.90	1.146	$224.74	$480.06	$484.77	$594.33	n/a
01212	01	A0428	1.00	1.146	$224.74	$252.66	$255.14	$312.80	n/a
01212	01	A0429	1.60	1.146	$224.74	$404.26	$408.22	$500.48	n/a
01212	01	A0430	1.00	1.146	"$3,049.69"	"$3,272.32"	"$4,908.48"	n/a	"$4,908.48"
01212	01	A0431	1.00	1.146	"$3,545.72"	"$3,804.56"	"$5,706.84"	n/a	"$5,706.84"
01212	01	A0432	1.75	1.146	$224.74	$442.16	$446.49	n/a	n/a
01212	01	A0433	2.75	1.146	$224.74	$694.82	$701.63	$860.20	n/a
01212	01	A0434	3.25	1.146	$224.74	$821.15	$829.20	"$1,016.60"	n/a
01212	01	A0435	1.00	1.146	$8.65	$8.65	$12.98	n/a	$12.98
01212	01	A0436	1.00	1.146	$23.09	$23.09	$34.64	n/a	$34.64
01312	00	A0425	1.00	1.017	$7.23	$7.37	$7.45	n/a	$11.18
01312	00	A0426	1.20	1.017	$224.74	$278.36	$281.08	$344.60	n/a
01312	00	A0427	1.90	1.017	$224.74	$440.73	$445.05	$545.63	n/a
01312	00	A0428	1.00	1.017	$224.74	$231.96	$234.24	$287.18	n/a
01312	00	A0429	1.60	1.017	$224.74	$371.14	$374.78	$459.48	n/a
01312	00	A0430	1.00	1.017	"$3,049.69"	"$3,075.61"	"$4,613.42"	n/a	"$4,613.42"
01312	00	A0431	1.00	1.017	"$3,545.72"	"$3,575.86"	"$5,363.79"	n/a	"$5,363.79"
01312	00	A0432	1.75	1.017	$224.74	$405.93	$409.91	n/a	n/a
01312	00	A0433	2.75	1.017	$224.74	$637.90	$644.15	$789.73	n/a
01312	00	A0434	3.25	1.017	$224.74	$753.88	$761.27	$933.32	n/a
01312	00	A0435	1.00	1.017	$8.65	$8.65	$12.98	n/a	$12.98
01312	00	A0436	1.00	1.017	$23.09	$23.09	$34.64	n/a	$34.64
02102	01	A0425	1.00	1.117	$7.23	$7.37	$7.45	n/a	$11.18
02102	01	A0426	1.20	1.117	$224.74	$297.61	$300.53	$368.45	n/a
02102	01	A0427	1.90	1.117	$224.74	$471.22	$475.84	$583.38	n/a
02102	01	A0428	1.00	1.117	$224.74	$248.01	$250.44	$307.04	n/a
02102	01	A0429	1.60	1.117	$224.74	$396.81	$400.70	$491.26	n/a
02102	01	A0430	1.00	1.117	"$3,049.69"	"$3,228.10"	"$4,842.15"	n/a	"$4,842.15"
02102	01	A0431	1.00	1.117	"$3,545.72"	"$3,753.14"	"$5,629.72"	n/a	"$5,629.72"
02102	01	A0432	1.75	1.117	$224.74	$434.02	$438.27	n/a	n/a
02102	01	A0433	2.75	1.117	$224.74	$682.03	$688.71	$844.36	n/a
02102	01	A0434	3.25	1.117	$224.74	$806.03	$813.93	$997.88	n/a
02102	01	A0435	1.00	1.117	$8.65	$8.65	$12.98	n/a	$12.98
02102	01	A0436	1.00	1.117	$23.09	$23.09	$34.64	n/a	$34.64
02202	00	A0425	1.00	0.902	$7.23	$7.37	$7.45	n/a	$11.18
02202	00	A0426	1.20	0.902	$224.74	$256.21	$258.72	$317.19	n/a
02202	00	A0427	1.90	0.902	$224.74	$405.67	$409.64	$502.22	n/a
02202	00	A0428	1.00	0.902	$224.74	$213.51	$215.60	$264.33	n/a
02202	00	A0429	1.60	0.902	$224.74	$341.61	$344.96	$422.92	n/a
02202	00	A0430	1.00	0.902	"$3,049.69"	"$2,900.26"	"$4,350.38"	n/a	"$4,350.38"
02202	00	A0431	1.00	0.902	"$3,545.72"	"$3,371.98"	"$5,057.97"	n/a	"$5,057.97"
02202	00	A0432	1.75	0.902	$224.74	$373.64	$377.30	n/a	n/a
02202	00	A0433	2.75	0.902	$224.74	$587.15	$592.91	$726.91	n/a
02202	00	A0434	3.25	0.902	$224.74	$693.91	$700.71	$859.07	n/a
02202	00	A0435	1.00	0.902	$8.65	$8.65	$12.98	n/a	$12.98
02202	00	A0436	1.00	0.902	$23.09	$23.09	$34.64	n/a	$34.64
02302	01	A0425	1.00	1.054	$7.23	$7.37	$7.45	n/a	$11.18
02302	01	A0426	1.20	1.054	$224.74	$285.48	$288.28	$353.43	n/a
02302	01	A0427	1.90	1.054	$224.74	$452.01	$456.44	$559.60	n/a
02302	01	A0428	1.00	1.054	$224.74	$237.90	$240.23	$294.52	n/a
02302	01	A0429	1.60	1.054	$224.74	$380.64	$384.37	$471.24	n/a
02302	01	A0430	1.00	1.054	"$3,049.69"	"$3,132.03"	"$4,698.05"	n/a	"$4,698.05"
02302	01	A0431	1.00	1.054	"$3,545.72"	"$3,641.45"	"$5,462.18"	n/a	"$5,462.18"
02302	01	A0432	1.75	1.054	$224.74	$416.32	$420.41	n/a	n/a
02302	01	A0433	2.75	1.054	$224.74	$654.22	$660.64	$809.94	n/a
02302	01	A0434	3.25	1.054	$224.74	$773.17	$780.75	$957.20	n/a
02302	01	A0435	1.00	1.054	$8.65	$8.65	$12.98	n/a	$12.98
02302	01	A0436	1.00	1.054	$23.09	$23.09	$34.64	n/a	$34.64
02302	99	A0425	1.00	0.967	$7.23	$7.37	$7.45	n/a	$11.18
02302	99	A0426	1.20	0.967	$224.74	$268.73	$271.36	$332.69	n/a
02302	99	A0427	1.90	0.967	$224.74	$425.49	$429.66	$526.76	n/a
02302	99	A0428	1.00	0.967	$224.74	$223.94	$226.13	$277.24	n/a
02302	99	A0429	1.60	0.967	$224.74	$358.30	$361.82	$443.59	n/a
02302	99	A0430	1.00	0.967	"$3,049.69"	"$2,999.37"	"$4,499.06"	n/a	"$4,499.06"
02302	99	A0431	1.00	0.967	"$3,545.72"	"$3,487.22"	"$5,230.82"	n/a	"$5,230.82"
02302	99	A0432	1.75	0.967	$224.74	$391.89	$395.74	n/a	n/a
02302	99	A0433	2.75	0.967	$224.74	$615.83	$621.87	$762.41	n/a
02302	99	A0434	3.25	0.967	$224.74	$727.80	$734.94	$901.04	n/a
02302	99	A0435	1.00	0.967	$8.65	$8.65	$12.98	n/a	$12.98
02302	99	A0436	1.00	0.967	$23.09	$23.09	$34.64	n/a	$34.64
02402	02	A0425	1.00	1.146	$7.23	$7.37	$7.45	n/a	$11.18
02402	02	A0426	1.20	1.146	$224.74	$303.20	$306.17	$375.36	n/a
02402	02	A0427	1.90	1.146	$224.74	$480.06	$484.77	$594.33	n/a
02402	02	A0428	1.00	1.146	$224.74	$252.66	$255.14	$312.80	n/a
02402	02	A0429	1.60	1.146	$224.74	$404.26	$408.22	$500.48	n/a
02402	02	A0430	1.00	1.146	"$3,049.69"	"$3,272.32"	"$4,908.48"	n/a	"$4,908.48"
02402	02	A0431	1.00	1.146	"$3,545.72"	"$3,804.56"	"$5,706.84"	n/a	"$5,706.84"
02402	02	A0432	1.75	1.146	$224.74	$442.16	$446.49	n/a	n/a
02402	02	A0433	2.75	1.146	$224.74	$694.82	$701.63	$860.20	n/a
02402	02	A0434	3.25	1.146	$224.74	$821.15	$829.20	"$1,016.60"	n/a
02402	02	A0435	1.00	1.146	$8.65	$8.65	$12.98	n/a	$12.98
02402	02	A0436	1.00	1.146	$23.09	$23.09	$34.64	n/a	$34.64
02402	99	A0425	1.00	1.011	$7.23	$7.37	$7.45	n/a	$11.18
02402	99	A0426	1.20	1.011	$224.74	$277.20	$279.92	$343.18	n/a
02402	99	A0427	1.90	1.011	$224.74	$438.90	$443.20	$543.36	n/a
02402	99	A0428	1.00	1.011	$224.74	$231.00	$233.26	$285.98	n/a
02402	99	A0429	1.60	1.011	$224.74	$369.60	$373.22	$457.57	n/a
02402	99	A0430	1.00	1.011	"$3,049.69"	"$3,066.46"	"$4,599.69"	n/a	"$4,599.69"
02402	99	A0431	1.00	1.011	"$3,545.72"	"$3,565.22"	"$5,347.83"	n/a	"$5,347.83"
02402	99	A0432	1.75	1.011	$224.74	$404.25	$408.21	n/a	n/a
02402	99	A0433	2.75	1.011	$224.74	$635.25	$641.48	$786.45	n/a
02402	99	A0434	3.25	1.011	$224.74	$750.75	$758.11	$929.44	n/a
02402	99	A0435	1.00	1.011	$8.65	$8.65	$12.98	n/a	$12.98
02402	99	A0436	1.00	1.011	$23.09	$23.09	$34.64	n/a	$34.64
03102	00	A0425	1.00	0.971	$7.23	$7.37	$7.45	n/a	$11.18
03102	00	A0426	1.20	0.971	$224.74	$269.50	$272.14	$333.64	n/a
03102	00	A0427	1.90	0.971	$224.74	$426.70	$430.89	$528.27	n/a
03102	00	A0428	1.00	0.971	$224.74	$224.58	$226.78	$278.03	n/a
03102	00	A0429	1.60	0.971	$224.74	$359.33	$362.85	$444.85	n/a
03102	00	A0430	1.00	0.971	"$3,049.69"	"$3,005.47"	"$4,508.20"	n/a	"$4,508.20"
03102	00	A0431	1.00	0.971	"$3,545.72"	"$3,494.31"	"$5,241.46"	n/a	"$5,241.46"
03102	00	A0432	1.75	0.971	$224.74	$393.02	$396.87	n/a	n/a
03102	00	A0433	2.75	0.971	$224.74	$617.60	$623.65	$764.59	n/a
03102	00	A0434	3.25	0.971	$224.74	$729.89	$737.05	$903.62	n/a
03102	00	A0435	1.00	0.971	$8.65	$8.65	$12.98	n/a	$12.98
03102	00	A0436	1.00	0.971	$23.09	$23.09	$34.64	n/a	$34.64
03202	01	A0425	1.00	1.000	$7.23	$7.37	$7.45	n/a	$11.18
03202	01	A0426	1.20	1.000	$224.74	$275.08	$277.78	$340.56	n/a
03202	01	A0427	1.90	1.000	$224.74	$435.55	$439.82	$539.22	n/a
03202	01	A0428	1.00	1.000	$224.74	$229.23	$231.48	$283.79	n/a
03202	01	A0429	1.60	1.000	$224.74	$366.78	$370.37	$454.07	n/a
03202	01	A0430	1.00	1.000	"$3,049.69"	"$3,049.69"	"$4,574.54"	n/a	"$4,574.54"
03202	01	A0431	1.00	1.000	"$3,545.72"	"$3,545.72"	"$5,318.58"	n/a	"$5,318.58"
03202	01	A0432	1.75	1.000	$224.74	$401.16	$405.09	n/a	n/a
03202	01	A0433	2.75	1.000	$224.74	$630.40	$636.58	$780.45	n/a
03202	01	A0434	3.25	1.000	$224.74	$745.01	$752.32	$922.34	n/a
03202	01	A0435	1.00	1.000	$8.65	$8.65	$12.98	n/a	$12.98
03202	01	A0436	1.00	1.000	$23.09	$23.09	$34.64	n/a	$34.64
03302	01	A0425	1.00	1.000	$7.23	$7.37	$7.45	n/a	$11.18
03302	01	A0426	1.20	1.000	$224.74	$275.08	$277.78	$340.56	n/a
03302	01	A0427	1.90	1.000	$224.74	$435.55	$439.82	$539.22	n/a
03302	01	A0428	1.00	1.000	$224.74	$229.23	$231.48	$283.79	n/a
03302	01	A0429	1.60	1.000	$224.74	$366.78	$370.37	$454.07	n/a
03302	01	A0430	1.00	1.000	"$3,049.69"	"$3,049.69"	"$4,574.54"	n/a	"$4,574.54"
03302	01	A0431	1.00	1.000	"$3,545.72"	"$3,545.72"	"$5,318.58"	n/a	"$5,318.58"
03302	01	A0432	1.75	1.000	$224.74	$401.16	$405.09	n/a	n/a
03302	01	A0433	2.75	1.000	$224.74	$630.40	$636.58	$780.45	n/a
03302	01	A0434	3.25	1.000	$224.74	$745.01	$752.32	$922.34	n/a
03302	01	A0435	1.00	1.000	$8.65	$8.65	$12.98	n/a	$12.98
03302	01	A0436	1.00	1.000	$23.09	$23.09	$34.64	n/a	$34.64
03402	02	A0425	1.00	1.000	$7.23	$7.37	$7.45	n/a	$11.18
03402	02	A0426	1.20	1.000	$224.74	$275.08	$277.78	$340.56	n/a
03402	02	A0427	1.90	1.000	$224.74	$435.55	$439.82	$539.22	n/a
03402	02	A0428	1.00	1.000	$224.74	$229.23	$231.48	$283.79	n/a
03402	02	A0429	1.60	1.000	$224.74	$366.78	$370.37	$454.07	n/a
03402	02	A0430	1.00	1.000	"$3,049.69"	"$3,049.69"	"$4,574.54"	n/a	"$4,574.54"
03402	02	A0431	1.00	1.000	"$3,545.72"	"$3,545.72"	"$5,318.58"	n/a	"$5,318.58"
03402	02	A0432	1.75	1.000	$224.74	$401.16	$405.09	n/a	n/a
03402	02	A0433	2.75	1.000	$224.74	$630.40	$636.58	$780.45	n/a
03402	02	A0434	3.25	1.000	$224.74	$745.01	$752.32	$922.34	n/a
03402	02	A0435	1.00	1.000	$8.65	$8.65	$12.98	n/a	$12.98
03402	02	A0436	1.00	1.000	$23.09	$23.09	$34.64	n/a	$34.64
03502	09	A0425	1.00	0.927	$7.23	$7.37	$7.45	n/a	$11.18
03502	09	A0426	1.20	0.927	$224.74	$261.03	$263.58	$323.15	n/a
03502	09	A0427	1.90	0.927	$224.74	$413.29	$417.34	$511.66	n/a
03502	09	A0428	1.00	0.927	$224.74	$217.52	$219.65	$269.29	n/a
03502	09	A0429	1.60	0.927	$224.74	$348.03	$351.45	$430.88	n/a
03502	09	A0430	1.00	0.927	"$3,049.69"	"$2,938.38"	"$4,407.56"	n/a	"$4,407.56"
03502	09	A0431	1.00	0.927	"$3,545.72"	"$3,416.30"	"$5,124.45"	n/a	"$5,124.45"
03502	09	A0432	1.75	0.927	$224.74	$380.66	$384.39	n/a	n/a
03502	09	A0433	2.75	0.927	$224.74	$598.18	$604.05	$740.57	n/a
03502	09	A0434	3.25	0.927	$224.74	$706.94	$713.87	$875.20	n/a
03502	09	A0435	1.00	0.927	$8.65	$8.65	$12.98	n/a	$12.98
03502	09	A0436	1.00	0.927	$23.09	$23.09	$34.64	n/a	$34.64
03602	21	A0425	1.00	1.000	$7.23	$7.37	$7.45	n/a	$11.18
03602	21	A0426	1.20	1.000	$224.74	$275.08	$277.78	$340.56	n/a
03602	21	A0427	1.90	1.000	$224.74	$435.55	$439.82	$539.22	n/a
03602	21	A0428	1.00	1.000	$224.74	$229.23	$231.48	$283.79	n/a
03602	21	A0429	1.60	1.000	$224.74	$366.78	$370.37	$454.07	n/a
03602	21	A0430	1.00	1.000	"$3,049.69"	"$3,049.69"	"$4,574.54"	n/a	"$4,574.54"
03602	21	A0431	1.00	1.000	"$3,545.72"	"$3,545.72"	"$5,318.58"	n/a	"$5,318.58"
03602	21	A0432	1.75	1.000	$224.74	$401.16	$405.09	n/a	n/a
03602	21	A0433	2.75	1.000	$224.74	$630.40	$636.58	$780.45	n/a
03602	21	A0434	3.25	1.000	$224.74	$745.01	$752.32	$922.34	n/a
03602	21	A0435	1.00	1.000	$8.65	$8.65	$12.98	n/a	$12.98
03602	21	A0436	1.00	1.000	$23.09	$23.09	$34.64	n/a	$34.64
04112	01	A0425	1.00	1.018	$7.23	$7.37	$7.45	n/a	$11.18
04112	01	A0426	1.20	1.018	$224.74	$278.55	$281.28	$344.85	n/a
04112	01	A0427	1.90	1.018	$224.74	$441.03	$445.36	$546.01	n/a
04112	01	A0428	1.00	1.018	$224.74	$232.12	$234.40	$287.37	n/a
04112	01	A0429	1.60	1.018	$224.74	$371.40	$375.04	$459.80	n/a
04112	01	A0430	1.00	1.018	"$3,049.69"	"$3,077.14"	"$4,615.71"	n/a	"$4,615.71"
04112	01	A0431	1.00	1.018	"$3,545.72"	"$3,577.63"	"$5,366.45"	n/a	"$5,366.45"
04112	01	A0432	1.75	1.018	$224.74	$406.22	$410.20	n/a	n/a
04112	01	A0433	2.75	1.018	$224.74	$638.34	$644.60	$790.28	n/a
04112	01	A0434	3.25	1.018	$224.74	$754.40	$761.80	$933.97	n/a
04112	01	A0435	1.00	1.018	$8.65	$8.65	$12.98	n/a	$12.98
04112	01	A0436	1.00	1.018	$23.09	$23.09	$34.64	n/a	$34.64
04212	05	A0425	1.00	0.921	$7.23	$7.37	$7.45	n/a	$11.18
04212	05	A0426	1.20	0.921	$224.74	$259.87	$262.42	$321.73	n/a
04212	05	A0427	1.90	0.921	$224.74	$411.46	$415.49	$509.39	n/a
04212	05	A0428	1.00	0.921	$224.74	$216.56	$218.68	$268.10	n/a
04212	05	A0429	1.60	0.921	$224.74	$346.49	$349.89	$428.97	n/a
04212	05	A0430	1.00	0.921	"$3,049.69"	"$2,929.23"	"$4,393.84"	n/a	"$4,393.84"
04212	05	A0431	1.00	0.921	"$3,545.72"	"$3,405.66"	"$5,108.50"	n/a	"$5,108.50"
04212	05	A0432	1.75	0.921	$224.74	$378.98	$382.69	n/a	n/a
04212	05	A0433	2.75	0.921	$224.74	$595.53	$601.37	$737.28	n/a
04212	05	A0434	3.25	0.921	$224.74	$703.81	$710.71	$871.33	n/a
04212	05	A0435	1.00	0.921	$8.65	$8.65	$12.98	n/a	$12.98
04212	05	A0436	1.00	0.921	$23.09	$23.09	$34.64	n/a	$34.64
04312	00	A0425	1.00	0.891	$7.23	$7.37	$7.45	n/a	$11.18
04312	00	A0426	1.20	0.891	$224.74	$254.09	$256.58	$314.57	n/a
04312	00	A0427	1.90	0.891	$224.74	$402.31	$406.26	$498.07	n/a
04312	00	A0428	1.00	0.891	$224.74	$211.74	$213.82	$262.14	n/a
04312	00	A0429	1.60	0.891	$224.74	$338.79	$342.11	$419.43	n/a
04312	00	A0430	1.00	0.891	"$3,049.69"	"$2,883.48"	"$4,325.22"	n/a	"$4,325.22"
04312	00	A0431	1.00	0.891	"$3,545.72"	"$3,352.48"	"$5,028.72"	n/a	"$5,028.72"
04312	00	A0432	1.75	0.891	$224.74	$370.55	$374.19	n/a	n/a
04312	00	A0433	2.75	0.891	$224.74	$582.30	$588.01	$720.90	n/a
04312	00	A0434	3.25	0.891	$224.74	$688.17	$694.92	$851.97	n/a
04312	00	A0435	1.00	0.891	$8.65	$8.65	$12.98	n/a	$12.98
04312	00	A0436	1.00	0.891	$23.09	$23.09	$34.64	n/a	$34.64
04412	09	A0425	1.00	0.997	$7.23	$7.37	$7.45	n/a	$11.18
04412	09	A0426	1.20	0.997	$224.74	$274.50	$277.20	$339.85	n/a
04412	09	A0427	1.90	0.997	$224.74	$434.63	$438.89	$538.08	n/a
04412	09	A0428	1.00	0.997	$224.74	$228.75	$231.00	$283.21	n/a
04412	09	A0429	1.60	0.997	$224.74	$366.01	$369.59	$453.12	n/a
04412	09	A0430	1.00	0.997	"$3,049.69"	"$3,045.12"	"$4,567.67"	n/a	"$4,567.67"
04412	09	A0431	1.00	0.997	"$3,545.72"	"$3,540.40"	"$5,310.60"	n/a	"$5,310.60"
04412	09	A0432	1.75	0.997	$224.74	$400.32	$404.24	n/a	n/a
04412	09	A0433	2.75	0.997	$224.74	$629.07	$635.24	$778.80	n/a
04412	09	A0434	3.25	0.997	$224.74	$743.45	$750.74	$920.41	n/a
04412	09	A0435	1.00	0.997	$8.65	$8.65	$12.98	n/a	$12.98
04412	09	A0436	1.00	0.997	$23.09	$23.09	$34.64	n/a	$34.64
04412	11	A0425	1.00	1.014	$7.23	$7.37	$7.45	n/a	$11.18
04412	11	A0426	1.20	1.014	$224.74	$277.78	$280.50	$343.89	n/a
04412	11	A0427	1.90	1.014	$224.74	$439.81	$444.13	$544.50	n/a
04412	11	A0428	1.00	1.014	$224.74	$231.48	$233.75	$286.58	n/a
04412	11	A0429	1.60	1.014	$224.74	$370.37	$374.00	$458.52	n/a
04412	11	A0430	1.00	1.014	"$3,049.69"	"$3,071.04"	"$4,606.56"	n/a	"$4,606.56"
04412	11	A0431	1.00	1.014	"$3,545.72"	"$3,570.54"	"$5,355.81"	n/a	"$5,355.81"
04412	11	A0432	1.75	1.014	$224.74	$405.09	$409.06	n/a	n/a
04412	11	A0433	2.75	1.014	$224.74	$636.57	$642.81	$788.09	n/a
04412	11	A0434	3.25	1.014	$224.74	$752.31	$759.69	$931.38	n/a
04412	11	A0435	1.00	1.014	$8.65	$8.65	$12.98	n/a	$12.98
04412	11	A0436	1.00	1.014	$23.09	$23.09	$34.64	n/a	$34.64
04412	15	A0425	1.00	1.011	$7.23	$7.37	$7.45	n/a	$11.18
04412	15	A0426	1.20	1.011	$224.74	$277.20	$279.92	$343.18	n/a
04412	15	A0427	1.90	1.011	$224.74	$438.90	$443.20	$543.36	n/a
04412	15	A0428	1.00	1.011	$224.74	$231.00	$233.26	$285.98	n/a
04412	15	A0429	1.60	1.011	$224.74	$369.60	$373.22	$457.57	n/a
04412	15	A0430	1.00	1.011	"$3,049.69"	"$3,066.46"	"$4,599.69"	n/a	"$4,599.69"
04412	15	A0431	1.00	1.011	"$3,545.72"	"$3,565.22"	"$5,347.83"	n/a	"$5,347.83"
04412	15	A0432	1.75	1.011	$224.74	$404.25	$408.21	n/a	n/a
04412	15	A0433	2.75	1.011	$224.74	$635.25	$641.48	$786.45	n/a
04412	15	A0434	3.25	1.011	$224.74	$750.75	$758.11	$929.44	n/a
04412	15	A0435	1.00	1.011	$8.65	$8.65	$12.98	n/a	$12.98
04412	15	A0436	1.00	1.011	$23.09	$23.09	$34.64	n/a	$34.64
04412	18	A0425	1.00	1.012	$7.23	$7.37	$7.45	n/a	$11.18
04412	18	A0426	1.20	1.012	$224.74	$277.39	$280.11	$343.41	n/a
04412	18	A0427	1.90	1.012	$224.74	$439.20	$443.51	$543.74	n/a
04412	18	A0428	1.00	1.012	$224.74	$231.16	$233.43	$286.19	n/a
04412	18	A0429	1.60	1.012	$224.74	$369.86	$373.48	$457.89	n/a
04412	18	A0430	1.00	1.012	"$3,049.69"	"$3,067.99"	"$4,601.98"	n/a	"$4,601.98"
04412	18	A0431	1.00	1.012	"$3,545.72"	"$3,566.99"	"$5,350.49"	n/a	"$5,350.49"
