(1) CONTRACTOR/CARRIER	(2) LOCAL.	(3) HCPCS	(4) BASE RATE	(5) RVU	(6) GPCI	(7)(a) URBAN BASE RATE / URBAN MILEAGE	(7)(b) RURAL BASE RATE / RURAL MILEAGE	(7c) RURAL BASE RATE / LOWEST QUARTILE	(8) RURAL  GROUND MILES 1-17*
Mississippi									
05130	00	A0425	6.74	1.00	0.942	$6.87	$6.94	n/a	$10.41
05130	00	A0426	209.65	1.20	0.942	$246.19	$248.61	$304.79	n/a
05130	00	A0427	209.65	1.90	0.942	$389.81	$393.63	$482.59	n/a
05130	00	A0428	209.65	1.00	0.942	$205.16	$207.17	$253.99	n/a
05130	00	A0429	209.65	1.60	0.942	$328.26	$331.48	$406.39	n/a
05130	00	A0430	2845.14	1.00	0.942	"$2,762.63"	"$4,143.95"	n/a	"$4,143.95"
05130	00	A0431	3307.89	1.00	0.942	"$3,211.96"	"$4,817.94"	n/a	"$4,817.94"
05130	00	A0432	209.65	1.75	0.942	$359.03	$362.55	n/a	n/a
05130	00	A0433	209.65	2.75	0.942	$564.19	$569.72	$698.48	n/a
05130	00	A0434	209.65	3.25	0.942	$666.77	$673.31	$825.48	n/a
05130	00	A0435	8.07	1.00	0.942	$8.07	$12.11	n/a	$12.11
05130	00	A0436	21.53	1.00	0.942	$21.53	$32.30	n/a	$32.30
Kansas									
05202	00	A0425	6.74	1.00	0.941	$6.87	$6.94	n/a	$10.41
05202	00	A0426	209.65	1.20	0.941	$246.01	$248.43	$304.57	n/a
05202	00	A0427	209.65	1.90	0.941	$389.52	$393.34	$482.24	n/a
05202	00	A0428	209.65	1.00	0.941	$205.01	$207.02	$253.81	n/a
05202	00	A0429	209.65	1.60	0.941	$328.02	$331.23	$406.09	n/a
05202	00	A0430	2845.14	1.00	0.941	"$2,761.21"	"$4,141.81"	n/a	"$4,141.81"
05202	00	A0431	3307.89	1.00	0.941	"$3,210.31"	"$4,815.46"	n/a	"$4,815.46"
05202	00	A0432	209.65	1.75	0.941	$358.77	$362.29	n/a	n/a
05202	00	A0433	209.65	2.75	0.941	$563.78	$569.31	$697.97	n/a
05202	00	A0434	209.65	3.25	0.941	$666.29	$672.82	$824.88	n/a
05202	00	A0435	8.07	1.00	0.941	$8.07	$12.11	n/a	$12.11
05202	00	A0436	21.53	1.00	0.941	$21.53	$32.30	n/a	$32.30
Missouri									
05302	01	A0425	6.74	1.00	0.966	$6.87	$6.94	n/a	$10.41
05302	01	A0426	209.65	1.20	0.966	$250.50	$252.96	$310.13	n/a
05302	01	A0427	209.65	1.90	0.966	$396.63	$400.52	$491.04	n/a
05302	01	A0428	209.65	1.00	0.966	$208.75	$210.80	$258.44	n/a
05302	01	A0429	209.65	1.60	0.966	$334.01	$337.28	$413.51	n/a
05302	01	A0430	2845.14	1.00	0.966	"$2,796.77"	"$4,195.16"	n/a	"$4,195.16"
05302	01	A0431	3307.89	1.00	0.966	"$3,251.66"	"$4,877.48"	n/a	"$4,877.48"
05302	01	A0432	209.65	1.75	0.966	$365.32	$368.90	n/a	n/a
05302	01	A0433	209.65	2.75	0.966	$574.07	$579.70	$710.71	n/a
05302	01	A0434	209.65	3.25	0.966	$678.45	$685.10	$839.93	n/a
05302	01	A0435	8.07	1.00	0.966	$8.07	$12.11	n/a	$12.11
05302	01	A0436	21.53	1.00	0.966	$21.53	$32.30	n/a	$32.30
05302	02	A0425	6.74	1.00	0.973	$6.87	$6.94	n/a	$10.41
05302	02	A0426	209.65	1.20	0.973	$251.76	$254.23	$311.69	n/a
05302	02	A0427	209.65	1.90	0.973	$398.62	$402.53	$493.50	n/a
05302	02	A0428	209.65	1.00	0.973	$209.80	$211.86	$259.74	n/a
05302	02	A0429	209.65	1.60	0.973	$335.68	$338.97	$415.58	n/a
05302	02	A0430	2845.14	1.00	0.973	"$2,806.73"	"$4,210.10"	n/a	"$4,210.10"
05302	02	A0431	3307.89	1.00	0.973	"$3,263.23"	"$4,894.85"	n/a	"$4,894.85"
05302	02	A0432	209.65	1.75	0.973	$367.15	$370.75	n/a	n/a
05302	02	A0433	209.65	2.75	0.973	$576.95	$582.61	$714.28	n/a
05302	02	A0434	209.65	3.25	0.973	$681.85	$688.54	$844.15	n/a
05302	02	A0435	8.07	1.00	0.973	$8.07	$12.11	n/a	$12.11
05302	02	A0436	21.53	1.00	0.973	$21.53	$32.30	n/a	$32.30
05302	99	A0425	6.74	1.00	0.911	$6.87	$6.94	n/a	$10.41
05302	99	A0426	209.65	1.20	0.911	$240.62	$242.98	$297.90	n/a
05302	99	A0427	209.65	1.90	0.911	$380.99	$384.72	$471.67	n/a
05302	99	A0428	209.65	1.00	0.911	$200.52	$202.49	$248.25	n/a
05302	99	A0429	209.65	1.60	0.911	$320.83	$323.98	$397.20	n/a
Missouri (cont'd)									
05302	99	A0430	2845.14	1.00	0.911	"$2,718.53"	"$4,077.80"	n/a	"$4,077.80"
05302	99	A0431	3307.89	1.00	0.911	"$3,160.69"	"$4,741.03"	n/a	"$4,741.03"
05302	99	A0432	209.65	1.75	0.911	$350.91	$354.35	n/a	n/a
05302	99	A0433	209.65	2.75	0.911	$551.43	$556.84	$682.68	n/a
05302	99	A0434	209.65	3.25	0.911	$651.69	$658.08	$806.81	n/a
05302	99	A0435	8.07	1.00	0.911	$8.07	$12.11	n/a	$12.11
05302	99	A0436	21.53	1.00	0.911	$21.53	$32.30	n/a	$32.30
Nebraska									
05402	00	A0425	6.74	1.00	0.946	$6.87	$6.94	n/a	$10.41
05402	00	A0426	209.65	1.20	0.946	$246.91	$249.33	$305.68	n/a
05402	00	A0427	209.65	1.90	0.946	$390.94	$394.78	$484.00	n/a
05402	00	A0428	209.65	1.00	0.946	$205.76	$207.78	$254.73	n/a
05402	00	A0429	209.65	1.60	0.946	$329.22	$332.44	$407.58	n/a
05402	00	A0430	2845.14	1.00	0.946	"$2,768.32"	"$4,152.48"	n/a	"$4,152.48"
05402	00	A0431	3307.89	1.00	0.946	"$3,218.58"	"$4,827.87"	n/a	"$4,827.87"
05402	00	A0432	209.65	1.75	0.946	$360.08	$363.61	n/a	n/a
05402	00	A0433	209.65	2.75	0.946	$565.84	$571.39	$700.52	n/a
05402	00	A0434	209.65	3.25	0.946	$668.72	$675.28	$827.89	n/a
05402	00	A0435	8.07	1.00	0.946	$8.07	$12.11	n/a	$12.11
05402	00	A0436	21.53	1.00	0.946	$21.53	$32.30	n/a	$32.30
North Carolina									
05535	00	A0425	6.74	1.00	0.963	$6.87	$6.94	n/a	$10.41
05535	00	A0426	209.65	1.20	0.963	$249.97	$252.42	$309.46	n/a
05535	00	A0427	209.65	1.90	0.963	$395.78	$399.66	$489.98	n/a
05535	00	A0428	209.65	1.00	0.963	$208.30	$210.35	$257.89	n/a
05535	00	A0429	209.65	1.60	0.963	$333.29	$336.55	$412.62	n/a
05535	00	A0430	2845.14	1.00	0.963	"$2,792.50"	"$4,188.76"	n/a	"$4,188.76"
05535	00	A0431	3307.89	1.00	0.963	"$3,246.69"	"$4,870.04"	n/a	"$4,870.04"
05535	00	A0432	209.65	1.75	0.963	$364.53	$368.11	n/a	n/a
05535	00	A0433	209.65	2.75	0.963	$572.84	$578.45	$709.18	n/a
05535	00	A0434	209.65	3.25	0.963	$676.99	$683.63	$838.13	n/a
05535	00	A0435	8.07	1.00	0.963	$8.07	$12.11	n/a	$12.11
05535	00	A0436	21.53	1.00	0.963	$21.53	$32.30	n/a	$32.30
Florida									
09102	03	A0425	6.74	1.00	1.018	$6.87	$6.94	n/a	$10.41
09102	03	A0426	209.65	1.20	1.018	$259.84	$262.39	$321.69	n/a
09102	03	A0427	209.65	1.90	1.018	$411.42	$415.45	$509.35	n/a
09102	03	A0428	209.65	1.00	1.018	$216.54	$218.66	$268.08	n/a
09102	03	A0429	209.65	1.60	1.018	$346.46	$349.86	$428.92	n/a
09102	03	A0430	2845.14	1.00	1.018	"$2,870.75"	"$4,306.12"	n/a	"$4,306.12"
09102	03	A0431	3307.89	1.00	1.018	"$3,337.66"	"$5,006.49"	n/a	"$5,006.49"
09102	03	A0432	209.65	1.75	1.018	$378.94	$382.66	n/a	n/a
09102	03	A0433	209.65	2.75	1.018	$595.48	$601.32	$737.21	n/a
09102	03	A0434	209.65	3.25	1.018	$703.75	$710.65	$871.25	n/a
09102	03	A0435	8.07	1.00	1.018	$8.07	$12.11	n/a	$12.11
09102	03	A0436	21.53	1.00	1.018	$21.53	$32.30	n/a	$32.30
09102	04	A0425	6.74	1.00	1.069	$6.87	$6.94	n/a	$10.41
09102	04	A0426	209.65	1.20	1.069	$269.01	$271.64	$333.03	n/a
09102	04	A0427	209.65	1.90	1.069	$425.93	$430.10	$527.30	n/a
09102	04	A0428	209.65	1.00	1.069	$224.17	$226.37	$277.53	n/a
09102	04	A0429	209.65	1.60	1.069	$358.67	$362.19	$444.05	n/a
09102	04	A0430	2845.14	1.00	1.069	"$2,943.30"	"$4,414.95"	n/a	"$4,414.95"
09102	04	A0431	3307.89	1.00	1.069	"$3,422.01"	"$5,133.02"	n/a	"$5,133.02"
09102	04	A0432	209.65	1.75	1.069	$392.30	$396.15	n/a	n/a
09102	04	A0433	209.65	2.75	1.069	$616.47	$622.52	$763.20	n/a
09102	04	A0434	209.65	3.25	1.069	$728.56	$735.70	$901.97	n/a
09102	04	A0435	8.07	1.00	1.069	$8.07	$12.11	n/a	$12.11
09102	04	A0436	21.53	1.00	1.069	$21.53	$32.30	n/a	$32.30
09102	99	A0425	6.74	1.00	0.970	$6.87	$6.94	n/a	$10.41
09102	99	A0426	209.65	1.20	0.970	$251.22	$253.69	$311.02	n/a
09102	99	A0427	209.65	1.90	0.970	$397.77	$401.67	$492.45	n/a
09102	99	A0428	209.65	1.00	0.970	$209.35	$211.40	$259.18	n/a
09102	99	A0429	209.65	1.60	0.970	$334.96	$338.25	$414.69	n/a
Florida (cont'd)									
09102	99	A0430	2845.14	1.00	0.970	"$2,802.46"	"$4,203.69"	n/a	"$4,203.69"
09102	99	A0431	3307.89	1.00	0.970	"$3,258.27"	"$4,887.41"	n/a	"$4,887.41"
09102	99	A0432	209.65	1.75	0.970	$366.37	$369.96	n/a	n/a
09102	99	A0433	209.65	2.75	0.970	$575.72	$581.36	$712.75	n/a
09102	99	A0434	209.65	3.25	0.970	$680.39	$687.07	$842.34	n/a
09102	99	A0435	8.07	1.00	0.970	$8.07	$12.11	n/a	$12.11
09102	99	A0436	21.53	1.00	0.970	$21.53	$32.30	n/a	$32.30
Puerto Rico / Virgin Islands									
09202	20	A0425	6.74	1.00	0.847	$6.87	$6.94	n/a	$10.41
09202	20	A0426	209.65	1.20	0.847	$229.13	$231.37	$283.67	n/a
09202	20	A0427	209.65	1.90	0.847	$362.79	$366.34	$449.14	n/a
09202	20	A0428	209.65	1.00	0.847	$190.94	$192.81	$236.39	n/a
09202	20	A0429	209.65	1.60	0.847	$305.50	$308.50	$378.22	n/a
09202	20	A0430	2845.14	1.00	0.847	"$2,627.49"	"$3,941.23"	n/a	"$3,941.23"
09202	20	A0431	3307.89	1.00	0.847	"$3,054.84"	"$4,582.25"	n/a	"$4,582.25"
09202	20	A0432	209.65	1.75	0.847	$334.15	$337.42	n/a	n/a
09202	20	A0433	209.65	2.75	0.847	$525.09	$530.23	$650.07	n/a
09202	20	A0434	209.65	3.25	0.847	$620.56	$626.64	$768.26	n/a
09202	20	A0435	8.07	1.00	0.847	$8.07	$12.11	n/a	$12.11
09202	20	A0436	21.53	1.00	0.847	$21.53	$32.30	n/a	$32.30
09202	50	A0425	6.74	1.00	0.990	$6.87	$6.94	n/a	$10.41
09202	50	A0426	209.65	1.20	0.990	$254.82	$257.31	$315.47	n/a
09202	50	A0427	209.65	1.90	0.990	$403.46	$407.41	$499.49	n/a
09202	50	A0428	209.65	1.00	0.990	$212.35	$214.43	$262.89	n/a
09202	50	A0429	209.65	1.60	0.990	$339.75	$343.08	$420.62	n/a
09202	50	A0430	2845.14	1.00	0.990	"$2,830.91"	"$4,246.37"	n/a	"$4,246.37"
09202	50	A0431	3307.89	1.00	0.990	"$3,291.35"	"$4,937.03"	n/a	"$4,937.03"
09202	50	A0432	209.65	1.75	0.990	$371.61	$375.25	n/a	n/a
09202	50	A0433	209.65	2.75	0.990	$583.95	$589.68	$722.94	n/a
09202	50	A0434	209.65	3.25	0.990	$690.12	$696.89	$854.39	n/a
09202	50	A0435	8.07	1.00	0.990	$8.07	$12.11	n/a	$12.11
09202	50	A0436	21.53	1.00	0.990	$21.53	$32.30	n/a	$32.30
Alabama									
10102	00	A0425	6.74	1.00	0.927	$6.87	$6.94	n/a	$10.41
10102	00	A0426	209.65	1.20	0.927	$243.50	$245.89	$301.46	n/a
10102	00	A0427	209.65	1.90	0.927	$385.54	$389.32	$477.31	n/a
10102	00	A0428	209.65	1.00	0.927	$202.92	$204.90	$251.21	n/a
10102	00	A0429	209.65	1.60	0.927	$324.66	$327.85	$401.94	n/a
10102	00	A0430	2845.14	1.00	0.927	"$2,741.29"	"$4,111.94"	n/a	"$4,111.94"
10102	00	A0431	3307.89	1.00	0.927	"$3,187.15"	"$4,780.73"	n/a	"$4,780.73"
10102	00	A0432	209.65	1.75	0.927	$355.10	$358.58	n/a	n/a
10102	00	A0433	209.65	2.75	0.927	$558.02	$563.49	$690.84	n/a
10102	00	A0434	209.65	3.25	0.927	$659.48	$665.94	$816.44	n/a
10102	00	A0435	8.07	1.00	0.927	$8.07	$12.11	n/a	$12.11
10102	00	A0436	21.53	1.00	0.927	$21.53	$32.30	n/a	$32.30
Georgia									
10202	01	A0425	6.74	1.00	1.014	$6.87	$6.94	n/a	$10.41
10202	01	A0426	209.65	1.20	1.014	$259.13	$261.67	$320.80	n/a
10202	01	A0427	209.65	1.90	1.014	$410.28	$414.31	$507.94	n/a
10202	01	A0428	209.65	1.00	1.014	$215.94	$218.06	$267.34	n/a
10202	01	A0429	209.65	1.60	1.014	$345.50	$348.89	$427.74	n/a
10202	01	A0430	2845.14	1.00	1.014	"$2,865.06"	"$4,297.58"	n/a	"$4,297.58"
10202	01	A0431	3307.89	1.00	1.014	"$3,331.05"	"$4,996.57"	n/a	"$4,996.57"
10202	01	A0432	209.65	1.75	1.014	$377.89	$381.60	n/a	n/a
10202	01	A0433	209.65	2.75	1.014	$593.83	$599.65	$735.17	n/a
10202	01	A0434	209.65	3.25	1.014	$701.80	$708.68	$868.84	n/a
10202	01	A0435	8.07	1.00	1.014	$8.07	$12.11	n/a	$12.11
10202	01	A0436	21.53	1.00	1.014	$21.53	$32.30	n/a	$32.30
10202	99	A0425	6.74	1.00	0.942	$6.87	$6.94	n/a	$10.41
10202	99	A0426	209.65	1.20	0.942	$246.19	$248.61	$304.79	n/a
10202	99	A0427	209.65	1.90	0.942	$389.81	$393.63	$482.59	n/a
10202	99	A0428	209.65	1.00	0.942	$205.16	$207.17	$253.99	n/a
10202	99	A0429	209.65	1.60	0.942	$328.26	$331.48	$406.39	n/a
10202	99	A0430	2845.14	1.00	0.942	"$2,762.63"	"$4,143.95"	n/a	"$4,143.95"
10202	99	A0431	3307.89	1.00	0.942	"$3,211.96"	"$4,817.94"	n/a	"$4,817.94"
10202	99	A0432	209.65	1.75	0.942	$359.03	$362.55	n/a	n/a
10202	99	A0433	209.65	2.75	0.942	$564.19	$569.72	$698.48	n/a
10202	99	A0434	209.65	3.25	0.942	$666.77	$673.31	$825.48	n/a
10202	99	A0435	8.07	1.00	0.942	$8.07	$12.11	n/a	$12.11
10202	99	A0436	21.53	1.00	0.942	$21.53	$32.30	n/a	$32.30
Tennessee									
10302	35	A0425	6.74	1.00	0.945	$6.87	$6.94	n/a	$10.41
10302	35	A0426	209.65	1.20	0.945	$246.73	$249.15	$305.46	n/a
10302	35	A0427	209.65	1.90	0.945	$390.66	$394.49	$483.64	n/a
10302	35	A0428	209.65	1.00	0.945	$205.61	$207.63	$254.55	n/a
10302	35	A0429	209.65	1.60	0.945	$328.98	$332.20	$407.28	n/a
10302	35	A0430	2845.14	1.00	0.945	"$2,766.90"	"$4,150.35"	n/a	"$4,150.35"
10302	35	A0431	3307.89	1.00	0.945	"$3,216.92"	"$4,825.38"	n/a	"$4,825.38"
10302	35	A0432	209.65	1.75	0.945	$359.82	$363.35	n/a	n/a
10302	35	A0433	209.65	2.75	0.945	$565.43	$570.97	$700.01	n/a
10302	35	A0434	209.65	3.25	0.945	$668.23	$674.78	$827.29	n/a
10302	35	A0435	8.07	1.00	0.945	$8.07	$12.11	n/a	$12.11
10302	35	A0436	21.53	1.00	0.945	$21.53	$32.30	n/a	$32.30
Delaware									
12102	01	A0425	6.74	1.00	1.046	$6.87	$6.94	n/a	$10.41
12102	01	A0426	209.65	1.20	1.046	$264.87	$267.47	$327.92	n/a
12102	01	A0427	209.65	1.90	1.046	$419.38	$423.50	$519.21	n/a
12102	01	A0428	209.65	1.00	1.046	$220.73	$222.89	$273.27	n/a
12102	01	A0429	209.65	1.60	1.046	$353.17	$356.63	$437.23	n/a
12102	01	A0430	2845.14	1.00	1.046	"$2,910.58"	"$4,365.87"	n/a	"$4,365.87"
12102	01	A0431	3307.89	1.00	1.046	"$3,383.97"	"$5,075.96"	n/a	"$5,075.96"
12102	01	A0432	209.65	1.75	1.046	$386.28	$390.06	n/a	n/a
12102	01	A0433	209.65	2.75	1.046	$607.00	$612.96	$751.48	n/a
12102	01	A0434	209.65	3.25	1.046	$717.37	$724.40	$888.12	n/a
12102	01	A0435	8.07	1.00	1.046	$8.07	$12.11	n/a	$12.11
12102	01	A0436	21.53	1.00	1.046	$21.53	$32.30	n/a	$32.30
District of Columbia									
12202	01	A0425	6.74	1.00	1.218	$6.87	$6.94	n/a	$10.41
12202	01	A0426	209.65	1.20	1.218	$295.77	$298.67	$366.17	n/a
12202	01	A0427	209.65	1.90	1.218	$468.30	$472.89	$579.77	n/a
12202	01	A0428	209.65	1.00	1.218	$246.48	$248.89	$305.14	n/a
12202	01	A0429	209.65	1.60	1.218	$394.36	$398.23	$488.23	n/a
12202	01	A0430	2845.14	1.00	1.218	"$3,155.26"	"$4,732.89"	n/a	"$4,732.89"
12202	01	A0431	3307.89	1.00	1.218	"$3,668.45"	"$5,502.68"	n/a	"$5,502.68"
12202	01	A0432	209.65	1.75	1.218	$431.33	$435.56	n/a	n/a
12202	01	A0433	209.65	2.75	1.218	$677.81	$684.45	$839.14	n/a
12202	01	A0434	209.65	3.25	1.218	$801.05	$808.90	$991.71	n/a
12202	01	A0435	8.07	1.00	1.218	$8.07	$12.11	n/a	$12.11
12202	01	A0436	21.53	1.00	1.218	$21.53	$32.30	n/a	$32.30
Maryland									
12302	01	A0425	6.74	1.00	1.057	$6.87	$6.94	n/a	$10.41
12302	01	A0426	209.65	1.20	1.057	$266.85	$269.47	$330.37	n/a
12302	01	A0427	209.65	1.90	1.057	$422.51	$426.66	$523.08	n/a
12302	01	A0428	209.65	1.00	1.057	$222.38	$224.56	$275.31	n/a
12302	01	A0429	209.65	1.60	1.057	$355.80	$359.29	$440.49	n/a
12302	01	A0430	2845.14	1.00	1.057	"$2,926.23"	"$4,389.34"	n/a	"$4,389.34"
12302	01	A0431	3307.89	1.00	1.057	"$3,402.16"	"$5,103.25"	n/a	"$5,103.25"
12302	01	A0432	209.65	1.75	1.057	$389.16	$392.97	n/a	n/a
12302	01	A0433	209.65	2.75	1.057	$611.53	$617.53	$757.09	n/a
12302	01	A0434	209.65	3.25	1.057	$722.72	$729.81	$894.74	n/a
12302	01	A0435	8.07	1.00	1.057	$8.07	$12.11	n/a	$12.11
12302	01	A0436	21.53	1.00	1.057	$21.53	$32.30	n/a	$32.30
12302	99	A0425	6.74	1.00	0.991	$6.87	$6.94	n/a	$10.41
12302	99	A0426	209.65	1.20	0.991	$254.99	$257.49	$315.69	n/a
12302	99	A0427	209.65	1.90	0.991	$403.74	$407.70	$499.84	n/a
12302	99	A0428	209.65	1.00	0.991	$212.50	$214.58	$263.07	n/a
12302	99	A0429	209.65	1.60	0.991	$339.99	$343.33	$420.92	n/a
12302	99	A0430	2845.14	1.00	0.991	"$2,832.34"	"$4,248.51"	n/a	"$4,248.51"
12302	99	A0431	3307.89	1.00	0.991	"$3,293.00"	"$4,939.51"	n/a	"$4,939.51"
12302	99	A0432	209.65	1.75	0.991	$371.87	$375.51	n/a	n/a
12302	99	A0433	209.65	2.75	0.991	$584.36	$590.09	$723.45	n/a
12302	99	A0434	209.65	3.25	0.991	$690.61	$697.38	$854.99	n/a
12302	99	A0435	8.07	1.00	0.991	$8.07	$12.11	n/a	$12.11
12302	99	A0436	21.53	1.00	0.991	$21.53	$32.30	n/a	$32.30
New Jersey									
12402	01	A0425	6.74	1.00	1.228	$6.87	$6.94	n/a	$10.41
12402	01	A0426	209.65	1.20	1.228	$297.57	$300.48	$368.39	n/a
12402	01	A0427	209.65	1.90	1.228	$471.15	$475.77	$583.29	n/a
12402	01	A0428	209.65	1.00	1.228	$247.97	$250.40	$306.99	n/a
12402	01	A0429	209.65	1.60	1.228	$396.76	$400.65	$491.19	n/a
12402	01	A0430	2845.14	1.00	1.228	"$3,169.49"	"$4,754.23"	n/a	"$4,754.23"
12402	01	A0431	3307.89	1.00	1.228	"$3,684.99"	"$5,527.48"	n/a	"$5,527.48"
12402	01	A0432	209.65	1.75	1.228	$433.95	$438.21	n/a	n/a
12402	01	A0433	209.65	2.75	1.228	$681.92	$688.61	$844.24	n/a
12402	01	A0434	209.65	3.25	1.228	$805.91	$813.81	$997.73	n/a
12402	01	A0435	8.07	1.00	1.228	$8.07	$12.11	n/a	$12.11
12402	01	A0436	21.53	1.00	1.228	$21.53	$32.30	n/a	$32.30
12402	99	A0425	6.74	1.00	1.126	$6.87	$6.94	n/a	$10.41
12402	99	A0426	209.65	1.20	1.126	$279.24	$281.98	$345.71	n/a
12402	99	A0427	209.65	1.90	1.126	$442.14	$446.47	$547.37	n/a
12402	99	A0428	209.65	1.00	1.126	$232.70	$234.99	$288.09	n/a
12402	99	A0429	209.65	1.60	1.126	$372.33	$375.98	$460.95	n/a
12402	99	A0430	2845.14	1.00	1.126	"$3,024.38"	"$4,536.58"	n/a	"$4,536.58"
12402	99	A0431	3307.89	1.00	1.126	"$3,516.29"	"$5,274.43"	n/a	"$5,274.43"
12402	99	A0432	209.65	1.75	1.126	$407.23	$411.22	n/a	n/a
12402	99	A0433	209.65	2.75	1.126	$639.94	$646.21	$792.25	n/a
12402	99	A0434	209.65	3.25	1.126	$756.29	$763.70	$936.30	n/a
12402	99	A0435	8.07	1.00	1.126	$8.07	$12.11	n/a	$12.11
12402	99	A0436	21.53	1.00	1.126	$21.53	$32.30	n/a	$32.30
Pennsylvania									
12502	01	A0425	6.74	1.00	1.097	$6.87	$6.94	n/a	$10.41
12502	01	A0426	209.65	1.20	1.097	$274.04	$276.72	$339.26	n/a
12502	01	A0427	209.65	1.90	1.097	$433.89	$438.14	$537.16	n/a
12502	01	A0428	209.65	1.00	1.097	$228.36	$230.60	$282.72	n/a
12502	01	A0429	209.65	1.60	1.097	$365.38	$368.96	$452.35	n/a
12502	01	A0430	2845.14	1.00	1.097	"$2,983.13"	"$4,474.69"	n/a	"$4,474.69"
12502	01	A0431	3307.89	1.00	1.097	"$3,468.32"	"$5,202.48"	n/a	"$5,202.48"
12502	01	A0432	209.65	1.75	1.097	$399.64	$403.55	n/a	n/a
12502	01	A0433	209.65	2.75	1.097	$628.00	$634.15	$777.47	n/a
12502	01	A0434	209.65	3.25	1.097	$742.18	$749.46	$918.83	n/a
12502	01	A0435	8.07	1.00	1.097	$8.07	$12.11	n/a	$12.11
12502	01	A0436	21.53	1.00	1.097	$21.53	$32.30	n/a	$32.30
12502	99	A0425	6.74	1.00	0.963	$6.87	$6.94	n/a	$10.41
12502	99	A0426	209.65	1.20	0.963	$249.97	$252.42	$309.46	n/a
12502	99	A0427	209.65	1.90	0.963	$395.78	$399.66	$489.98	n/a
12502	99	A0428	209.65	1.00	0.963	$208.30	$210.35	$257.89	n/a
12502	99	A0429	209.65	1.60	0.963	$333.29	$336.55	$412.62	n/a
12502	99	A0430	2845.14	1.00	0.963	"$2,792.50"	"$4,188.76"	n/a	"$4,188.76"
12502	99	A0431	3307.89	1.00	0.963	"$3,246.69"	"$4,870.04"	n/a	"$4,870.04"
12502	99	A0432	209.65	1.75	0.963	$364.53	$368.11	n/a	n/a
12502	99	A0433	209.65	2.75	0.963	$572.84	$578.45	$709.18	n/a
12502	99	A0434	209.65	3.25	0.963	$676.99	$683.63	$838.13	n/a
12502	99	A0435	8.07	1.00	0.963	$8.07	$12.11	n/a	$12.11
12502	99	A0436	21.53	1.00	0.963	$21.53	$32.30	n/a	$32.30
Connecticut									
13102	00	A0425	6.74	1.00	1.185	$6.87	$6.94	n/a	$10.41
13102	00	A0426	209.65	1.20	1.185	$289.84	$292.68	$358.83	n/a
13102	00	A0427	209.65	1.90	1.185	$458.92	$463.42	$568.15	n/a
13102	00	A0428	209.65	1.00	1.185	$241.54	$243.90	$299.03	n/a
13102	00	A0429	209.65	1.60	1.185	$386.46	$390.25	$478.44	n/a
13102	00	A0430	2845.14	1.00	1.185	"$3,108.32"	"$4,662.47"	n/a	"$4,662.47"
13102	00	A0431	3307.89	1.00	1.185	"$3,613.87"	"$5,420.80"	n/a	"$5,420.80"
13102	00	A0432	209.65	1.75	1.185	$422.69	$426.83	n/a	n/a
13102	00	A0433	209.65	2.75	1.185	$664.22	$670.74	$822.32	n/a
13102	00	A0434	209.65	3.25	1.185	$784.99	$792.69	$971.83	n/a
13102	00	A0435	8.07	1.00	1.185	$8.07	$12.11	n/a	$12.11
13102	00	A0436	21.53	1.00	1.185	$21.53	$32.30	n/a	$32.30
Empire New York									
13202	01	A0425	6.74	1.00	1.298	$6.87	$6.94	n/a	$10.41
13202	01	A0426	209.65	1.20	1.298	$310.14	$313.18	$383.96	n/a
13202	01	A0427	209.65	1.90	1.298	$491.06	$495.87	$607.94	n/a
13202	01	A0428	209.65	1.00	1.298	$258.45	$260.98	$319.97	n/a
13202	01	A0429	209.65	1.60	1.298	$413.52	$417.58	$511.95	n/a
13202	01	A0430	2845.14	1.00	1.298	"$3,269.07"	"$4,903.60"	n/a	"$4,903.60"
13202	01	A0431	3307.89	1.00	1.298	"$3,800.77"	"$5,701.15"	n/a	"$5,701.15"
13202	01	A0432	209.65	1.75	1.298	$452.29	$456.72	n/a	n/a
13202	01	A0433	209.65	2.75	1.298	$710.74	$717.71	$879.91	n/a
13202	01	A0434	209.65	3.25	1.298	$839.96	$848.20	"$1,039.89"	n/a
13202	01	A0435	8.07	1.00	1.298	$8.07	$12.11	n/a	$12.11
13202	01	A0436	21.53	1.00	1.298	$21.53	$32.30	n/a	$32.30
13202	02	A0425	6.74	1.00	1.289	$6.87	$6.94	n/a	$10.41
13202	02	A0426	209.65	1.20	1.289	$308.52	$311.55	$381.96	n/a
13202	02	A0427	209.65	1.90	1.289	$488.50	$493.29	$604.77	n/a
13202	02	A0428	209.65	1.00	1.289	$257.10	$259.62	$318.30	n/a
13202	02	A0429	209.65	1.60	1.289	$411.37	$415.40	$509.28	n/a
13202	02	A0430	2845.14	1.00	1.289	"$3,256.26"	"$4,884.39"	n/a	"$4,884.39"
13202	02	A0431	3307.89	1.00	1.289	"$3,785.88"	"$5,678.82"	n/a	"$5,678.82"
13202	02	A0432	209.65	1.75	1.289	$449.93	$454.34	n/a	n/a
13202	02	A0433	209.65	2.75	1.289	$707.03	$713.97	$875.32	n/a
13202	02	A0434	209.65	3.25	1.289	$835.59	$843.78	"$1,034.47"	n/a
13202	02	A0435	8.07	1.00	1.289	$8.07	$12.11	n/a	$12.11
13202	02	A0436	21.53	1.00	1.289	$21.53	$32.30	n/a	$32.30
13202	03	A0425	6.74	1.00	1.077	$6.87	$6.94	n/a	$10.41
